"address","village","takeup_survey","age","agpop","educ","rice_inc","disaster_prob","male","default","delay","intensive","risk_averse","disaster_yes","network_obs","network_rate_presession","network_onlyone","network_onlytwo","network_twomore","network_yes","pre_takeup_rate","disaster"
"guojiahexi","guojia","no",53,8,2,100,50,1,0,0,1,0,1,5,0,0,0,0,0,0.12,"yes"
"guojiahexi","guojia","no",77,6,1,100,50,1,0,1,0,0,0,4,0.5,0,0,0,0,0.12,"no"
"guojiahexi","guojia","no",58,6,2,100,50,1,0,0,1,0,1,5,0.60000002,0,1,1,1,0.12,"yes"
"guojiahexi","guojia","no",45,4,1,60,60,1,0,0,0,0,0,5,0.80000001,0,1,1,1,0.12,"no"
"guojiahexi","guojia","no",75,6,0,100,40,1,0,0,1,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","no",41,3,0,100,20,0,0,1,1,0,1,5,0.60000002,0,0,1,1,0.12,"yes"
"guojiahexi","guojia","no",40,5,1,100,20,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",42,4,3,30,40,1,0,0,0,0,0,5,0,0,0,0,0,0.12,"no"
"guojiahexi","guojia","no",40,4,1,80,20,0,0,0,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","no",48,3,2,100,50,1,0,1,1,0.19999999,1,5,0.2,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",72,4,1,40,30,1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","no",73,5,1,100,20,1,0,0,1,0.39999998,1,5,0.80000001,0,0,1,1,0.12,"yes"
"guojiahexi","guojia","no",70,3,2,70,40,1,0,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","no",32,3,1,70,50,1,0,0,1,0,1,5,1,0,0,1,1,0.12,"yes"
"guojiahexi","guojia","no",44,5,3,100,30,1,0,0,0,0,0,5,0.60000002,0,1,1,1,0.12,"no"
"guojiahexi","guojia","yes",53,4,0,100,60,0,0,0,0,0,1,5,0.40000001,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",72,7,1,100,40,1,0,0,1,0.39999998,0,5,0.60000002,0,0,1,1,0.12,"no"
"guojiahexi","guojia","yes",58,5,1,60,50,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","no",47,5,2,100,50,1,0,0,0,0,1,5,0.2,0,0,0,0,0.12,"yes"
"guojiahexi","guojia","yes",53,5,3,100,20,1,0,1,0,1,1,5,0.40000001,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",42,5,2,100,20,1,0,0,0,0,0,5,0.2,0,0,0,0,0.12,"no"
"guojiahexi","guojia","no",50,2,0,80,50,0,0,0,0,0,0,5,0.60000002,1,0,0,1,0.12,"no"
"guojiahexi","guojia","no",65,4,0,100,50,0,0,1,1,0,1,5,0,0,0,0,0,0.12,"yes"
"guojiahexi","guojia","yes",37,4,3,NA,0,1,0,0,1,0.60000002,1,5,0.40000001,0,0,0,0,0.12,"yes"
"guojiahexi","guojia","yes",62,9,0,70,40,1,0,1,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","no",36,5,2,100,30,0,0,0,0,0.19999999,1,5,0.40000001,0,1,1,1,0.12,"yes"
"guojiahexi","guojia","no",58,6,0,100,20,0,0,1,1,0,1,5,0.2,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",42,5,2,100,20,1,0,0,1,0.39999998,0,5,0.40000001,0,1,1,1,0.12,"no"
"guojiahexi","guojia","yes",66,4,1,100,30,1,0,1,1,0,0,5,0.60000002,0,0,0,0,0.12,"no"
"guojiahexi","guojia","yes",68,10,0,60,50,1,0,1,0,0.2,NA,5,0.2,1,0,0,1,0.12,NA
"guojiahexi","guojia","yes",55,1,0,60,50,0,0,1,0,0,NA,5,0.80000001,0,0,1,1,0.12,NA
"guojiahexi","guojia","no",36,9,0,100,50,1,0,0,1,0.39999998,1,5,0.60000002,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","yes",70,8,1,60,50,1,0,1,0,0.2,NA,5,0.2,1,0,0,1,0.12,NA
"guojiahexi","guojia","yes",47,5,0,90,30,0,0,1,0,0,0,5,0.60000002,0,1,1,1,0.12,"no"
"guojiahexi","guojia","no",79,3,1,100,50,1,0,0,1,0,1,1,0,0,0,0,0,0.12,"yes"
"guojiahexi","guojia","yes",67,2,1,100,20,1,0,0,1,0,1,5,0.80000001,0,0,1,1,0.12,"yes"
"guojiahexi","guojia","no",54,2,2,90,50,1,0,0,1,0.39999998,1,5,0.2,0,0,0,0,0.12,"yes"
"guojiahexi","guojia","no",81,2,2,100,20,1,0,1,1,0.2,1,5,0.40000001,0,1,1,1,0.12,"yes"
"guojiahexi","guojia","no",47,4,2,30,40,1,0,1,0,0,0,5,0.2,0,0,0,0,0.12,"no"
"guojiahexi","guojia","yes",51,5,2,70,40,1,0,1,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"guojiahexi","guojia","yes",50,4,2,100,20,1,0,1,1,0,0,5,0.40000001,0,0,0,0,0.12,"no"
"guojiahexi","guojia","no",60,3,0,100,10,1,0,1,0,0,0,4,0.25,1,0,0,1,0.12,"no"
"guojiahexi","guojia","yes",33,6,2,90,20,1,0,1,1,0,1,5,0.60000002,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",33,5,1,55,0,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.12,"no"
"guojiahexi","guojia","no",52,3,2,100,30,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.12,"yes"
"guojiahexi","guojia","no",58,5,1,100,50,1,0,0,0,0,1,5,0.60000002,1,0,0,1,0.12,"yes"
"hefeng10","hefeng","no",53,8,2,12,40,1,0,0,0,0,1,5,0.2,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",69,6,2,80,10,1,0,1,0,0.39999998,1,5,0.60000002,0,0,1,1,0.18181819,"yes"
"hefeng10","hefeng","yes",49,5,1,100,50,1,0,0,1,1,0,5,0.2,0,0,0,0,0.18181819,"no"
"hefeng10","hefeng","no",54,4,1,90,50,1,0,1,0,0,1,5,0.2,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",43,5,1,60,40,1,0,0,0,0.39999998,1,5,0.40000001,0,1,1,1,0.18181819,"yes"
"hefeng10","hefeng","yes",44,4,1,100,30,1,0,0,1,0,0,5,0.2,0,0,0,0,0.18181819,"no"
"hefeng10","hefeng","no",51,10,2,100,40,1,0,1,0,0,1,5,0.60000002,0,0,0,0,0.18181819,"yes"
"hefeng10","hefeng","no",37,3,3,20,0,1,0,0,0,1,1,5,0.2,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",57,5,4,20,50,1,0,0,1,0,0,5,0.40000001,1,0,0,1,0.18181819,"no"
"hefeng10","hefeng","no",54,4,0,70,50,0,0,0,0,0,1,5,0.2,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",65,3,0,70,20,1,0,1,1,0,1,5,0,0,0,0,0,0.18181819,"yes"
"hefeng10","hefeng","no",52,6,2,100,20,1,0,0,1,0,0,5,0.2,1,0,0,1,0.18181819,"no"
"hefeng10","hefeng","no",53,4,2,50,20,1,0,0,0,1,0,5,0.2,0,0,0,0,0.18181819,"no"
"hefeng10","hefeng","no",63,6,1,100,30,1,0,1,1,1,0,5,0.2,1,0,0,1,0.18181819,"no"
"hefeng10","hefeng","no",63,2,1,100,30,1,0,0,1,0,0,5,0.40000001,0,1,1,1,0.18181819,"no"
"hefeng10","hefeng","no",62,8,0,70,20,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.18181819,"no"
"hefeng10","hefeng","no",63,7,1,60,50,1,0,1,0,0,0,5,0.60000002,0,1,1,1,0.18181819,"no"
"hefeng10","hefeng","yes",54,5,1,75,40,1,0,1,0,0.19999999,0,5,0.40000001,1,0,0,1,0.18181819,"no"
"hefeng10","hefeng","no",42,5,1,100,50,1,0,0,1,0,1,5,0.40000001,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",49,6,1,100,20,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",43,5,2,100,30,1,0,1,1,1,1,5,0.60000002,1,0,0,1,0.18181819,"yes"
"hefeng10","hefeng","no",74,9,0,100,50,1,0,1,0,0,0,5,0.40000001,0,1,1,1,0.18181819,"no"
"hefeng11","hefeng","no",60,7,1,NA,20,1,0,0,1,0,0,5,0.40000001,0,0,0,0,0.2857143,"no"
"hefeng11","hefeng","no",59,6,0,100,30,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","no",43,4,1,100,40,1,0,1,1,0.39999998,1,5,0.40000001,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","no",48,4,1,60,20,1,0,0,1,0.60000002,0,5,0.80000001,0,1,1,1,0.2857143,"no"
"hefeng11","hefeng","no",46,5,1,100,20,1,0,1,1,0.19999999,1,5,0.2,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","no",40,4,1,100,20,1,0,1,0,0.19999999,1,5,0.2,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","no",63,10,1,40,20,1,0,0,0,0,1,5,0.80000001,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","no",45,3,1,90,50,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","yes",54,5,3,20,30,1,0,0,1,0.19999999,0,5,0.60000002,1,0,0,1,0.2857143,"no"
"hefeng11","hefeng","no",66,7,1,80,30,1,0,0,0,0,1,5,0.60000002,0,0,0,0,0.2857143,"yes"
"hefeng11","hefeng","yes",67,8,1,90,50,1,0,1,1,0.39999998,0,5,0.80000001,0,1,1,1,0.2857143,"no"
"hefeng11","hefeng","no",39,4,1,100,30,1,0,1,0,0,1,5,0.2,1,0,0,1,0.2857143,"yes"
"hefeng11","hefeng","yes",52,4,1,100,50,1,0,0,0,0,1,5,0.40000001,0,0,0,0,0.2857143,"yes"
"hefeng11","hefeng","no",45,5,1,80,20,0,0,0,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.2857143,NA
"hefeng11","hefeng","no",67,2,0,100,50,1,0,1,0,0.19999999,0,5,0.2,0,0,0,0,0.2857143,"no"
"hefeng11","hefeng","no",62,11,1,100,50,1,0,1,0,0.19999999,1,5,0.40000001,1,0,0,1,0.2857143,"yes"
"hefeng13","hefeng","no",67,11,0,100,20,1,1,1,1,1,0,5,0.60000002,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",48,3,0,40,40,0,1,1,1,0,0,5,0.60000002,0,1,1,1,0.22222222,"no"
"hefeng13","hefeng","yes",32,4,2,100,20,1,1,1,1,1,1,5,0.2,1,0,0,1,0.22222222,"yes"
"hefeng13","hefeng","no",56,8,1,NA,50,1,1,0,1,0,0,5,0.80000001,0,0,1,1,0.22222222,"no"
"hefeng13","hefeng","no",68,9,0,100,50,0,1,1,0,0,1,5,0.40000001,0,0,0,0,0.22222222,"yes"
"hefeng13","hefeng","yes",57,3,1,100,20,1,1,0,0,0.39999998,0,5,0.60000002,0,1,1,1,0.22222222,"no"
"hefeng13","hefeng","no",71,5,0,100,20,1,1,1,0,0.19999999,0,5,0.40000001,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",68,9,1,100,50,1,1,0,1,0,0,5,1,0,0,1,1,0.22222222,"no"
"hefeng13","hefeng","yes",44,5,1,100,30,1,1,1,0,1,0,5,0.2,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","yes",36,3,2,20,20,1,1,1,0,0,1,5,0.40000001,0,0,0,0,0.22222222,"yes"
"hefeng13","hefeng","no",40,6,1,100,20,1,1,0,0,0,0,5,0.2,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",59,7,1,80,20,1,1,0,0,0,1,5,0.40000001,1,0,0,1,0.22222222,"yes"
"hefeng13","hefeng","no",53,5,2,100,50,1,1,0,1,0.39999998,0,5,0.40000001,1,0,0,1,0.22222222,"no"
"hefeng13","hefeng","no",72,7,0,100,50,1,1,0,0,0,0,4,0,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",61,5,2,11,0,1,1,1,0,0,0,5,0,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",47,4,2,90,30,1,1,1,1,0,0,5,0.40000001,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",52,2,0,100,50,0,1,1,1,0,0,5,0.2,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","no",21,1,2,100,50,1,1,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.22222222,NA
"hefeng13","hefeng","no",58,3,1,100,40,1,1,1,0,1,1,5,0.2,0,0,0,0,0.22222222,"yes"
"hefeng13","hefeng","yes",59,2,2,100,20,1,1,0,0,0.39999998,0,5,0.2,0,0,0,0,0.22222222,"no"
"hefeng13","hefeng","yes",53,6,2,100,40,1,1,1,0,0,1,5,0.2,1,0,0,1,0.22222222,"yes"
"hefeng13","hefeng","yes",48,4,1,80,20,1,1,1,1,0,1,5,0.40000001,0,0,0,0,0.22222222,"yes"
"hefeng14","hefeng","no",63,11,0,100,20,1,0,1,1,0,1,5,0.2,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","no",22,4,3,70,20,1,0,1,1,0,0,2,0.5,1,0,0,1,0.14285715,"no"
"hefeng14","hefeng","no",44,4,1,70,20,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","yes",51,2,1,100,50,1,0,1,0,0.39999998,0,5,0.60000002,0,1,1,1,0.14285715,"no"
"hefeng14","hefeng","yes",51,5,1,70,20,1,0,1,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng14","hefeng","no",63,10,1,100,20,1,0,1,1,0,0,5,0.60000002,0,1,1,1,0.14285715,"no"
"hefeng14","hefeng","yes",71,11,2,100,50,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","no",51,4,1,100,50,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","no",72,6,0,100,50,1,0,0,1,0,0,5,0.80000001,0,1,1,1,0.14285715,"no"
"hefeng14","hefeng","no",64,11,1,11,20,1,0,1,1,0,0,5,0,0,0,0,0,0.14285715,"no"
"hefeng14","hefeng","no",59,6,2,NA,40,1,0,1,1,0,1,5,0.60000002,0,1,1,1,0.14285715,"yes"
"hefeng14","hefeng","no",42,4,2,85,40,1,0,0,1,0,0,5,0.60000002,1,0,0,1,0.14285715,"no"
"hefeng14","hefeng","no",44,4,2,80,40,1,0,1,0,0,1,5,0.2,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","yes",35,11,2,100,0,1,0,0,1,0,1,5,0.60000002,0,1,1,1,0.14285715,"yes"
"hefeng14","hefeng","no",44,6,1,100,50,1,0,1,1,0.39999998,0,5,0.40000001,1,0,0,1,0.14285715,"no"
"hefeng14","hefeng","yes",53,5,3,45,0,1,0,1,0,0.39999998,0,5,0.2,1,0,0,1,0.14285715,"no"
"hefeng14","hefeng","no",57,6,1,70,20,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","no",40,5,1,80,40,1,0,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng14","hefeng","no",58,7,2,100,20,1,0,0,0,0,0,5,0.2,0,0,0,0,0.14285715,"no"
"hefeng14","hefeng","yes",55,5,1,60,50,1,0,1,1,0.2,NA,5,0.40000001,0,1,1,1,0.14285715,NA
"hefeng14","hefeng","no",42,5,1,100,50,1,0,1,1,0,1,5,0.2,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","no",40,4,2,20,50,1,0,1,1,0.39999998,1,5,0.2,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","no",54,4,1,90,20,1,0,0,0,0,1,5,0,0,0,0,0,0.14285715,"yes"
"hefeng14","hefeng","no",80,2,1,100,30,1,0,1,0,0,0,5,0.40000001,0,0,0,0,0.14285715,"no"
"hefeng14","hefeng","no",42,4,1,100,40,1,0,0,1,0.19999999,1,5,0.40000001,0,1,1,1,0.14285715,"yes"
"hefeng14","hefeng","yes",48,4,2,80,50,1,0,1,1,0.39999998,1,5,0.40000001,1,0,0,1,0.14285715,"yes"
"hefeng14","hefeng","yes",29,7,2,100,30,1,0,1,1,0,NA,5,0.80000001,0,0,1,1,0.14285715,NA
"hefeng14","hefeng","yes",61,2,0,100,30,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.14285715,"no"
"hefeng14","hefeng","no",54,4,2,40,30,1,0,1,0,1,0,5,0.40000001,0,1,1,1,0.14285715,"no"
"hefeng14","hefeng","no",52,6,2,40,50,1,0,1,0,0,0,5,0.2,0,0,0,0,0.14285715,"no"
"hefeng14","hefeng","yes",74,11,0,40,50,1,0,1,0,0.2,NA,5,0.40000001,0,1,1,1,0.14285715,NA
"hefeng14","hefeng","no",47,5,1,90,40,1,0,0,0,0,1,5,0.80000001,0,1,1,1,0.14285715,"yes"
"hefeng14","hefeng","yes",43,4,2,70,30,1,0,1,0,0,NA,5,0.40000001,0,1,1,1,0.14285715,NA
"hefeng14","hefeng","yes",73,5,1,30,20,1,0,1,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng14","hefeng","no",48,4,1,70,50,1,0,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng14","hefeng","yes",54,5,2,80,20,1,0,0,1,0,1,5,0,0,0,0,0,0.14285715,"yes"
"hefeng14","hefeng","yes",39,4,2,70,30,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng14","hefeng","no",70,5,0,100,20,1,0,0,1,0,0,5,0.2,0,0,0,0,0.14285715,"no"
"hefeng14","hefeng","no",64,6,2,100,50,1,0,1,0,0,1,5,0.2,0,0,0,0,0.14285715,"yes"
"hefeng14","hefeng","no",30,5,2,100,30,1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng14","hefeng","no",67,7,1,100,20,1,0,0,0,0,1,4,0.25,0,0,0,0,0.14285715,"yes"
"hefeng14","hefeng","no",66,9,0,70,20,0,0,0,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.14285715,NA
"hefeng2","hefeng","no",44,5,1,60,50,1,0,0,0,0,0,5,0.40000001,1,0,0,1,0,"no"
"hefeng2","hefeng","yes",40,4,2,100,20,1,0,1,0,0.19999999,1,5,0.2,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",31,2,2,80,20,1,0,0,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0,NA
"hefeng2","hefeng","no",59,6,0,50,80,1,0,1,0,0.19999999,1,5,0.40000001,1,0,0,1,0,"yes"
"hefeng2","hefeng","no",41,4,1,80,40,1,0,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0,NA
"hefeng2","hefeng","no",63,2,1,100,50,1,0,0,1,0,0,5,0.40000001,1,0,0,1,0,"no"
"hefeng2","hefeng","no",46,2,1,70,30,1,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,0,NA
"hefeng2","hefeng","no",47,8,3,NA,50,1,0,1,0,0,1,5,0,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",47,4,1,90,20,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0,"yes"
"hefeng2","hefeng","no",54,2,1,80,20,1,0,1,1,0.60000002,0,5,0,0,0,0,0,0,"no"
"hefeng2","hefeng","no",46,4,0,80,40,1,0,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0,NA
"hefeng2","hefeng","no",42,5,1,70,50,1,0,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0,NA
"hefeng2","hefeng","no",70,2,1,100,20,1,0,1,1,0,0,5,0,0,0,0,0,0,"no"
"hefeng2","hefeng","yes",54,4,1,75,20,1,0,1,1,0,1,5,0.2,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",71,6,0,100,0,1,0,1,0,0,0,5,0,0,0,0,0,0,"no"
"hefeng2","hefeng","yes",37,5,1,20,20,1,0,1,1,0.39999998,0,5,0.2,0,0,0,0,0,"no"
"hefeng2","hefeng","no",56,8,1,20,50,1,0,0,0,0,1,5,0,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",60,6,1,30,40,1,0,1,1,0.60000002,1,5,0.40000001,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",37,5,0,100,20,1,0,0,0,0,1,5,0.2,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",65,2,0,50,20,1,0,0,1,0,1,5,0.40000001,1,0,0,1,0,"yes"
"hefeng2","hefeng","yes",61,6,1,80,70,1,0,1,0,0.19999999,1,5,0.60000002,1,0,0,1,0,"yes"
"hefeng2","hefeng","no",66,1,NA,60,50,1,0,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0,NA
"hefeng2","hefeng","no",38,4,0,40,30,1,0,0,0,0,1,3,0.33333334,1,0,0,1,0,"yes"
"hefeng2","hefeng","no",56,4,1,40,30,1,0,0,1,0,1,5,0.2,0,0,0,0,0,"yes"
"hefeng2","hefeng","no",38,5,1,100,20,1,0,1,1,0,1,5,0,0,0,0,0,0,"yes"
"hefeng6","hefeng","yes",39,4,2,90,20,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.52941179,"yes"
"hefeng6","hefeng","yes",66,4,2,100,40,1,0,1,0,0,0,1,0,0,0,0,0,0.52941179,"no"
"hefeng6","hefeng","no",34,4,2,70,40,1,0,0,0,0,0,5,0.40000001,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",35,4,1,100,0,1,0,0,1,0.19999999,0,5,0.60000002,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",40,4,2,NA,0,1,0,0,1,0,0,5,0.40000001,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",52,4,1,NA,20,1,0,1,0,0.39999998,1,5,0.2,1,0,0,1,0.52941179,"yes"
"hefeng6","hefeng","yes",72,7,0,40,50,1,0,1,1,0,NA,5,0.80000001,0,0,1,1,0.52941179,NA
"hefeng6","hefeng","yes",39,6,2,100,20,1,0,0,1,1,1,5,0.40000001,0,1,1,1,0.52941179,"yes"
"hefeng6","hefeng","no",56,5,1,100,20,1,0,0,0,0,1,5,0.2,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","yes",59,6,1,90,30,1,0,1,1,1,0,5,0.40000001,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",40,4,1,80,20,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",46,4,2,100,50,1,0,0,1,0,1,5,0.60000002,0,0,1,1,0.52941179,"yes"
"hefeng6","hefeng","no",57,6,2,100,40,1,0,0,1,0.19999999,1,5,0.80000001,0,0,1,1,0.52941179,"yes"
"hefeng6","hefeng","yes",73,2,1,30,20,1,0,1,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.52941179,NA
"hefeng6","hefeng","yes",59,3,1,70,40,1,0,1,0,0.60000002,NA,5,0.80000001,0,1,1,1,0.52941179,NA
"hefeng6","hefeng","no",39,4,1,80,50,1,0,0,0,0,1,5,0.2,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","yes",39,4,2,40,60,1,0,0,0,0,1,5,0.60000002,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","no",71,5,1,40,50,1,0,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.52941179,NA
"hefeng6","hefeng","no",40,4,2,100,30,1,0,1,0,0,1,5,0.2,1,0,0,1,0.52941179,"yes"
"hefeng6","hefeng","yes",58,15,1,60,50,1,0,1,1,0.2,NA,5,0.40000001,0,1,1,1,0.52941179,NA
"hefeng6","hefeng","yes",45,4,1,60,40,1,0,0,1,0.60000002,1,5,0.40000001,1,0,0,1,0.52941179,"yes"
"hefeng6","hefeng","yes",67,6,0,90,40,1,0,0,0,0,0,5,0.2,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","no",58,6,1,90,50,1,0,1,1,0,0,5,0.60000002,0,1,1,1,0.52941179,"no"
"hefeng6","hefeng","no",38,5,1,20,40,1,0,1,0,0,0,5,0.2,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",50,4,1,95,20,1,0,1,0,0,1,5,0,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","no",42,5,2,100,50,1,0,1,0,0.19999999,1,5,0.60000002,0,0,1,1,0.52941179,"yes"
"hefeng6","hefeng","yes",51,4,1,100,20,1,0,0,1,0,0,5,0.40000001,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","no",70,2,0,100,50,1,0,0,0,0,0,5,0.2,0,0,0,0,0.52941179,"no"
"hefeng6","hefeng","yes",53,5,1,NA,50,1,0,0,1,0,NA,5,0.60000002,1,0,0,1,0.52941179,NA
"hefeng6","hefeng","no",42,5,1,70,50,1,0,1,0,0.39999998,1,5,0.60000002,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","yes",68,16,2,100,0,1,0,1,0,0,0,5,0.80000001,0,0,1,1,0.52941179,"no"
"hefeng6","hefeng","no",51,7,2,70,20,1,0,1,1,0,1,5,0.2,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","no",54,4,2,80,30,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.52941179,"yes"
"hefeng6","hefeng","no",40,4,1,70,50,1,0,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.52941179,NA
"hefeng6","hefeng","yes",58,4,3,100,30,1,0,1,1,0,1,5,0.2,1,0,0,1,0.52941179,"yes"
"hefeng6","hefeng","no",48,4,1,100,50,1,0,1,0,0.19999999,1,5,0.2,0,0,0,0,0.52941179,"yes"
"hefeng6","hefeng","no",46,4,1,100,30,1,0,0,0,0,0,5,0.40000001,1,0,0,1,0.52941179,"no"
"hefeng6","hefeng","yes",44,4,1,80,20,1,0,1,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.52941179,NA
"hefeng7","hefeng","no",62,6,1,50,40,1,0,0,0,0,0,5,0.2,0,0,0,0,0.15000001,"no"
"hefeng7","hefeng","no",40,4,2,70,50,1,0,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.15000001,NA
"hefeng7","hefeng","no",52,8,1,NA,20,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.15000001,"no"
"hefeng7","hefeng","no",69,7,0,100,30,1,0,1,0,0,1,5,0.2,1,0,0,1,0.15000001,"yes"
"hefeng7","hefeng","no",49,5,1,30,30,1,0,1,1,0,0,5,0.2,0,0,0,0,0.15000001,"no"
"hefeng7","hefeng","yes",59,5,1,85,50,1,0,0,1,0,0,5,0.2,1,0,0,1,0.15000001,"no"
"hefeng7","hefeng","yes",56,4,3,15,50,1,0,0,1,0,1,5,0.2,1,0,0,1,0.15000001,"yes"
"hefeng7","hefeng","no",53,6,1,100,20,1,0,1,1,0,1,5,0.2,1,0,0,1,0.15000001,"yes"
"hefeng7","hefeng","no",57,7,2,70,30,1,0,1,0,0,1,5,0.2,0,0,0,0,0.15000001,"yes"
"hefeng7","hefeng","yes",66,2,1,60,50,1,0,1,0,0.2,NA,5,0.40000001,0,1,1,1,0.15000001,NA
"hefeng7","hefeng","no",46,4,2,100,20,1,0,0,0,0,0,5,1,1,0,0,1,0.15000001,"no"
