"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
314,232.528805157949,"No barrel",0,30956,"No home garden",4,41.64125,"Travis",2019,1,0
315,215.156470279122,"No barrel",0,9035,"No home garden",5,59.136875,"Comal",2019,1,0
317,230.198212768133,"No barrel",0,21845,"No home garden",7,62.391875,"Travis",2019,1,0
318,245.602192946206,"No barrel",0,18141,"No home garden",6,75.005,"Comal",2019,1,0
320,247.607283016666,"No barrel",0,24703,"Home garden",9,73.784375,"Hays",2019,1,0
322,227.02841055412,"No barrel",0,23680,"Home garden",9,72.7671875,"Guadalupe",2019,1,0
323,251.644381192247,"No barrel",0,32314,"No home garden",4,59.54375,"Comal",2019,1,0
324,216.585309473306,"No barrel",0,26245,"No home garden",6,46.930625,"Comal",2019,1,0
325,225.795190247864,"No barrel",0,21201,"No home garden",6,72.56375,"Hays",2019,1,0
326,275.507128038778,"No barrel",0,31968,"No home garden",2,79.6840625,"Guadalupe",2019,1,0
327,265.667827720052,"No barrel",0,21966,"No home garden",6,77.039375,"Comal",2019,1,0
328,267.704510266416,"No barrel",0,21619,"No home garden",3,74.3946875,"Hays",2019,1,0
329,265.579987710163,"No barrel",0,29348,"No home garden",5,67.4778125,"Travis",2019,1,0
332,251.810194271414,"No barrel",0,23481,"Home garden",8,77.039375,"Comal",2019,1,0
335,284.499649638537,"No barrel",0,18675,"No home garden",2,84.5665625,"Guadalupe",2019,1,0
336,235.007471144703,"No barrel",0,29744,"Home garden",6,60.1540625,"Comal",2019,1,0
337,233.803242008124,"No barrel",0,29141,"Home garden",9,58.5265625,"Guadalupe",2019,1,0
338,240.444828801236,"No barrel",0,18130,"No home garden",6,67.4778125,"Comal",2019,1,0
342,198.322636074803,"No barrel",0,5752,"No home garden",5,69.1053125,"Hays",2019,1,0
343,225.220349027869,"No barrel",0,18593,"No home garden",4,75.2084375,"Comal",2019,1,0
344,285.673170252538,"No barrel",0,31806,"No home garden",4,94.128125,"Travis",2019,1,0
346,221.540240292753,"No barrel",0,27107,"Home garden",7,60.3575,"Hays",2019,1,0
348,216.050839373201,"No barrel",0,11789,"No home garden",7,64.6296875,"Hays",2019,1,0
349,283.564393373263,"No barrel",0,22098,"No home garden",4,85.3803125,"Hays",2019,1,0
350,192.578977995,"No barrel",0,9797,"No home garden",3,66.6640625,"Hays",2019,1,0
357,270.101217668304,"No barrel",0,15740,"No home garden",2,79.480625,"Comal",2019,1,0
361,226.084724754362,"No barrel",0,11705,"No home garden",4,69.5121875,"Guadalupe",2019,1,0
362,295.575077169161,"No barrel",0,36420,"Home garden",6,73.784375,"Travis",2019,1,0
363,273.87422394528,"No barrel",0,37060,"Home garden",8,57.1025,"Comal",2019,1,0
364,215.93796845814,"No barrel",0,20577,"No home garden",3,53.6440625,"Comal",2019,1,0
367,234.24345978997,"No barrel",0,8218,"No home garden",3,66.05375,"Comal",2019,1,0
372,219.525724463096,"No barrel",0,20970,"No home garden",6,75.005,"Comal",2019,1,0
374,248.980962952004,"No barrel",0,17070,"No home garden",3,73.5809375,"Travis",2019,1,0
378,245.581086942266,"No barrel",0,22161,"Home garden",8,68.088125,"Travis",2019,1,0
381,206.292900620355,"No barrel",0,13119,"No home garden",4,60.3575,"Guadalupe",2019,1,0
382,257.078675612926,"No barrel",0,24252,"No home garden",5,72.56375,"Guadalupe",2019,1,0
383,253.480364514644,"No barrel",0,17648,"No home garden",5,79.480625,"Travis",2019,1,0
384,162.413708595924,"No barrel",0,3478,"No home garden",4,55.2715625,"Comal",2019,1,0
385,234.94639746104,"No barrel",0,27011,"No home garden",4,52.626875,"Travis",2019,1,0
386,264.826980592959,"No barrel",0,16246,"No home garden",3,73.9878125,"Hays",2019,1,0
387,223.407459115245,"No barrel",0,13220,"No home garden",2,68.495,"Guadalupe",2019,1,0
388,226.407895356333,"No barrel",0,29814,"Home garden",10,58.1196875,"Guadalupe",2019,1,0
392,201.302903551517,"No barrel",0,16959,"No home garden",3,63.0021875,"Comal",2019,1,0
393,284.004704052521,"No barrel",0,34034,"Home garden",8,75.81875,"Comal",2019,1,0
394,222.680189997271,"No barrel",0,14242,"No home garden",7,77.853125,"Comal",2019,1,0
395,197.612481618555,"No barrel",0,7896,"No home garden",4,70.93625,"Hays",2019,1,0
397,224.974039881433,"No barrel",0,11384,"No home garden",5,70.3259375,"Hays",2019,1,0
398,243.803222928223,"No barrel",0,12423,"No home garden",2,78.26,"Travis",2019,1,0
399,216.693491156797,"No barrel",0,11376,"No home garden",6,72.7671875,"Guadalupe",2019,1,0
404,253.082550377514,"No barrel",0,26771,"Home garden",7,77.44625,"Hays",2019,1,0
405,237.054987745856,"No barrel",0,12474,"No home garden",5,77.853125,"Comal",2019,1,0
406,207.683745825061,"No barrel",0,15037,"Home garden",9,63.8159375,"Guadalupe",2019,1,0
407,246.482040899816,"No barrel",0,21735,"Home garden",7,77.2428125,"Travis",2019,1,0
409,231.512858412608,"No barrel",0,21485,"No home garden",6,60.764375,"Travis",2019,1,0
410,239.349364101867,"No barrel",0,19231,"No home garden",6,63.6125,"Guadalupe",2019,1,0
411,210.124495534602,"No barrel",0,11639,"No home garden",4,58.1196875,"Guadalupe",2019,1,0
414,211.552178482603,"No barrel",0,12768,"No home garden",4,58.9334375,"Comal",2019,1,0
416,236.378428042593,"No barrel",0,23186,"No home garden",5,75.005,"Hays",2019,1,0
417,214.646546065473,"No barrel",0,18246,"No home garden",6,65.0365625,"Travis",2019,1,0
419,271.883693641043,"No barrel",0,30214,"No home garden",5,66.2571875,"Comal",2019,1,0
420,191.246342010515,"No barrel",0,9743,"No home garden",7,65.646875,"Hays",2019,1,0
421,187.868063583978,"No barrel",0,14253,"No home garden",6,59.54375,"Hays",2019,1,0
423,222.200786164216,"No barrel",0,21306,"No home garden",5,53.03375,"Travis",2019,1,0
424,187.014663988814,"No barrel",0,12565,"No home garden",6,75.81875,"Travis",2019,1,0
426,289.828547754516,"No barrel",0,28754,"No home garden",1,78.0565625,"Guadalupe",2019,1,0
428,198.043541887949,"No barrel",0,4514,"No home garden",5,75.005,"Guadalupe",2019,1,0
429,277.689097730164,"No barrel",0,28854,"No home garden",5,72.156875,"Guadalupe",2019,1,0
431,298.047185505119,"No barrel",0,25658,"No home garden",1,72.970625,"Travis",2019,1,0
435,238.042202610879,"No barrel",0,14747,"No home garden",2,65.646875,"Travis",2019,1,0
437,216.565354766366,"No barrel",0,19782,"No home garden",3,67.274375,"Comal",2019,1,0
438,223.393043656128,"No barrel",0,3006,"No home garden",8,84.1596875,"Comal",2019,1,0
439,206.221521811907,"No barrel",0,4741,"No home garden",5,84.9734375,"Comal",2019,1,0
440,171.235055124077,"No barrel",0,6697,"Home garden",10,53.03375,"Travis",2019,1,0
442,258.893655443834,"No barrel",0,16104,"No home garden",7,86.1940625,"Travis",2019,1,0
444,233.405730613693,"No barrel",0,11793,"No home garden",2,62.5953125,"Hays",2019,1,0
445,203.513593120732,"No barrel",0,11378,"No home garden",9,76.4290625,"Guadalupe",2019,1,0
446,209.905135902471,"No barrel",0,14103,"No home garden",2,53.8475,"Hays",2019,1,0
448,258.651671456811,"No barrel",0,20782,"Home garden",7,77.853125,"Travis",2019,1,0
449,251.062044024505,"No barrel",0,31260,"Home garden",9,62.1884375,"Hays",2019,1,0
450,273.762876550707,"No barrel",0,20661,"No home garden",2,83.95625,"Travis",2019,1,0
451,239.214291871041,"No barrel",0,13977,"No home garden",4,65.8503125,"Guadalupe",2019,1,0
454,232.618456288307,"No barrel",0,13677,"No home garden",8,75.81875,"Travis",2019,1,0
455,228.416254453234,"No barrel",0,26645,"No home garden",4,56.0853125,"Guadalupe",2019,1,0
456,234.557838973749,"No barrel",0,11934,"No home garden",4,66.05375,"Comal",2019,1,0
457,266.820536691385,"No barrel",0,21117,"No home garden",5,70.3259375,"Hays",2019,1,0
458,255.547185755299,"No barrel",0,22077,"No home garden",3,60.3575,"Travis",2019,1,0
459,229.377353751355,"No barrel",0,16688,"No home garden",6,72.7671875,"Travis",2019,1,0
461,225.078478224065,"No barrel",0,18839,"No home garden",3,55.068125,"Guadalupe",2019,1,0
463,245.614645351572,"No barrel",0,17226,"No home garden",5,75.6153125,"Comal",2019,1,0
464,211.214485833752,"No barrel",0,3494,"No home garden",5,70.7328125,"Travis",2019,1,0
466,241.888348737418,"No barrel",0,17631,"No home garden",4,67.274375,"Travis",2019,1,0
467,191.482212676342,"No barrel",0,7341,"No home garden",6,69.5121875,"Travis",2019,1,0
468,242.361170966691,"No barrel",0,36758,"Home garden",6,71.75,"Comal",2019,1,0
470,218.465649546578,"No barrel",0,12537,"No home garden",5,69.715625,"Travis",2019,1,0
472,240.472846351698,"No barrel",0,13035,"No home garden",3,65.24,"Hays",2019,1,0
475,285.608876757568,"No barrel",0,33438,"Home garden",5,72.7671875,"Travis",2019,1,0
477,263.19702156424,"No barrel",0,21262,"No home garden",2,60.9678125,"Comal",2019,1,0
480,260.170967736538,"No barrel",0,20398,"No home garden",2,82.32875,"Comal",2019,1,0
481,262.582916593611,"No barrel",0,33642,"Home garden",6,67.0709375,"Travis",2019,1,0
485,267.231897584519,"No barrel",0,19375,"No home garden",2,75.411875,"Guadalupe",2019,1,0
490,240.744222883492,"No barrel",0,8360,"No home garden",4,78.26,"Guadalupe",2019,1,0
491,259.819839641502,"No barrel",0,20315,"No home garden",7,76.4290625,"Hays",2019,1,0
494,297.274295399051,"No barrel",0,21082,"No home garden",2,83.7528125,"Guadalupe",2019,1,0
496,276.123045830737,"No barrel",0,36297,"Home garden",5,63.0021875,"Comal",2019,1,0
499,266.831625004322,"No barrel",0,29073,"No home garden",4,68.6984375,"Comal",2019,1,0
500,231.701995854978,"No barrel",0,16948,"No home garden",4,59.7471875,"Comal",2019,1,0
505,233.032241390514,"No barrel",0,14717,"No home garden",7,77.44625,"Guadalupe",2019,1,0
506,221.480501059837,"No barrel",0,12366,"No home garden",8,78.666875,"Comal",2019,1,0
509,179.900197674537,"No barrel",0,10577,"No home garden",5,46.52375,"Comal",2019,1,0
511,277.057135078915,"No barrel",0,25056,"No home garden",3,73.9878125,"Guadalupe",2019,1,0
512,257.124517971654,"No barrel",0,19805,"No home garden",7,77.853125,"Guadalupe",2019,1,0
513,241.807826036482,"No barrel",0,21849,"Home garden",8,78.8703125,"Travis",2019,1,0
514,217.766335538828,"No barrel",0,18702,"No home garden",4,40.2171875,"Travis",2019,1,0
517,199.963083444465,"No barrel",0,11769,"No home garden",5,53.03375,"Comal",2019,1,0
518,272.731695380214,"No barrel",0,32678,"No home garden",5,66.2571875,"Travis",2019,1,0
519,222.943988134757,"No barrel",0,4896,"No home garden",3,71.343125,"Travis",2019,1,0
520,299.603066309045,"No barrel",0,20312,"No home garden",1,82.5321875,"Guadalupe",2019,1,0
522,282.227465681525,"No barrel",0,15112,"No home garden",5,75.6153125,"Hays",2019,1,0
524,250.533242307701,"No barrel",0,21597,"Home garden",8,87.618125,"Guadalupe",2019,1,0
525,216.543087684055,"No barrel",0,22765,"No home garden",5,47.744375,"Hays",2019,1,0
528,223.08509533328,"No barrel",0,23827,"No home garden",5,64.2228125,"Guadalupe",2019,1,0
529,240.746707061119,"No barrel",0,6480,"No home garden",4,69.30875,"Travis",2019,1,0
530,237.069303409732,"No barrel",0,19272,"No home garden",6,73.3775,"Comal",2019,1,0
533,250.113674801484,"No barrel",0,15135,"No home garden",6,62.391875,"Travis",2019,1,0
535,243.785982264142,"No barrel",0,32483,"Home garden",7,60.764375,"Guadalupe",2019,1,0
536,266.233736600921,"No barrel",0,32054,"Home garden",7,79.6840625,"Travis",2019,1,0
537,211.046794891508,"No barrel",0,20563,"No home garden",6,58.323125,"Travis",2019,1,0
539,209.115877801433,"No barrel",0,13443,"No home garden",7,57.3059375,"Guadalupe",2019,1,0
541,214.50606960198,"No barrel",0,9706,"No home garden",7,71.5465625,"Guadalupe",2019,1,0
545,208.411396936647,"No barrel",0,6954,"No home garden",3,60.5609375,"Hays",2019,1,0
549,265.144653047462,"No barrel",0,14777,"No home garden",8,83.7528125,"Comal",2019,1,0
551,225.447955907872,"No barrel",0,21492,"No home garden",5,71.1396875,"Guadalupe",2019,1,0
552,189.382272284254,"No barrel",0,12530,"No home garden",8,59.950625,"Guadalupe",2019,1,0
554,210.238865488552,"No barrel",0,7354,"No home garden",2,63.6125,"Guadalupe",2019,1,0
558,235.207031339233,"No barrel",0,19455,"No home garden",3,79.2771875,"Hays",2019,1,0
560,241.044438977549,"No barrel",0,14416,"No home garden",8,79.8875,"Comal",2019,1,0
565,225.527052528753,"No barrel",0,30759,"Home garden",7,59.3403125,"Hays",2019,1,0
568,183.873727440791,"No barrel",0,15692,"No home garden",7,60.5609375,"Comal",2019,1,0
569,228.45874315087,"No barrel",0,19092,"No home garden",5,67.68125,"Hays",2019,1,0
573,250.934999607638,"No barrel",0,22427,"No home garden",4,66.460625,"Comal",2019,1,0
574,214.211593680992,"No barrel",0,7057,"No home garden",6,83.549375,"Comal",2019,1,0
576,236.466008169474,"No barrel",0,15252,"No home garden",7,69.715625,"Travis",2019,1,0
577,273.593304895765,"No barrel",0,23436,"No home garden",4,76.4290625,"Travis",2019,1,0
579,257.207801520445,"No barrel",0,13721,"No home garden",2,79.07375,"Guadalupe",2019,1,0
582,250.259857103313,"No barrel",0,24238,"No home garden",4,75.005,"Travis",2019,1,0
583,240.546853416138,"No barrel",0,21808,"Home garden",7,51.813125,"Hays",2019,1,0
584,221.201444910396,"No barrel",0,13758,"No home garden",5,53.03375,"Hays",2019,1,0
585,292.142949055008,"No barrel",0,29175,"No home garden",4,71.1396875,"Guadalupe",2019,1,0
586,244.398553761692,"No barrel",0,17458,"No home garden",8,72.56375,"Guadalupe",2019,1,0
589,307.115901412009,"No barrel",0,33810,"Home garden",6,80.294375,"Hays",2019,1,0
591,293.377614701042,"No barrel",0,22785,"No home garden",1,96.3659375,"Guadalupe",2019,1,0
593,240.008719396269,"No barrel",0,18669,"Home garden",9,69.9190625,"Guadalupe",2019,1,0
596,235.733109844247,"No barrel",0,25845,"No home garden",4,65.0365625,"Hays",2019,1,0
597,238.86012577821,"No barrel",0,24886,"No home garden",1,60.5609375,"Guadalupe",2019,1,0
599,212.439360561411,"No barrel",0,14287,"No home garden",5,59.54375,"Guadalupe",2019,1,0
601,230.272761685297,"No barrel",0,15306,"No home garden",7,75.81875,"Travis",2019,1,0
603,267.4528613956,"No barrel",0,26687,"No home garden",3,79.6840625,"Hays",2019,1,0
604,278.460574721641,"No barrel",0,16737,"No home garden",4,82.735625,"Hays",2019,1,0
605,211.47804328162,"No barrel",0,14883,"No home garden",8,66.6640625,"Hays",2019,1,0
606,286.099885237267,"No barrel",0,29009,"No home garden",3,67.274375,"Hays",2019,1,0
608,193.362228637307,"No barrel",0,9979,"No home garden",6,48.558125,"Travis",2019,1,0
609,245.035405812626,"No barrel",0,26204,"No home garden",2,55.068125,"Comal",2019,1,0
611,249.895411562789,"No barrel",0,17422,"No home garden",2,72.156875,"Hays",2019,1,0
613,262.641274341687,"No barrel",0,10897,"No home garden",2,86.3975,"Travis",2019,1,0
614,265.40438574308,"No barrel",0,24942,"No home garden",3,75.2084375,"Comal",2019,1,0
616,219.301385945696,"No barrel",0,8666,"No home garden",2,61.578125,"Comal",2019,1,0
618,239.655392504586,"No barrel",0,19414,"No home garden",6,65.4434375,"Travis",2019,1,0
619,293.575821983476,"No barrel",0,27133,"Home garden",8,78.26,"Hays",2019,1,0
620,246.657669957921,"No barrel",0,25427,"No home garden",3,53.6440625,"Hays",2019,1,0
621,260.749802038834,"No barrel",0,28180,"Home garden",7,79.480625,"Comal",2019,1,0
622,219.268150893925,"No barrel",0,10410,"No home garden",2,65.8503125,"Guadalupe",2019,1,0
624,248.814277764838,"No barrel",0,20076,"No home garden",6,79.8875,"Hays",2019,1,0
626,272.28436612671,"No barrel",0,32673,"Home garden",7,79.2771875,"Hays",2019,1,0
627,197.045789286361,"No barrel",0,8868,"No home garden",3,74.8015625,"Guadalupe",2019,1,0
630,229.070402206068,"No barrel",0,20334,"No home garden",7,79.480625,"Comal",2019,1,0
632,178.361790809505,"No barrel",0,10404,"No home garden",4,60.1540625,"Guadalupe",2019,1,0
633,246.750685830677,"No barrel",0,16954,"No home garden",2,80.0909375,"Guadalupe",2019,1,0
634,252.251871602719,"No barrel",0,23877,"No home garden",2,72.56375,"Hays",2019,1,0
635,300.69739670597,"No barrel",0,35562,"No home garden",4,80.0909375,"Guadalupe",2019,1,0
637,189.053540173871,"No barrel",0,16845,"No home garden",6,66.8675,"Travis",2019,1,0
639,288.328910549037,"No barrel",0,24383,"No home garden",1,67.274375,"Hays",2019,1,0
640,241.864644318487,"No barrel",0,22018,"No home garden",7,74.19125,"Guadalupe",2019,1,0
641,235.117043124312,"No barrel",0,22657,"No home garden",5,71.343125,"Travis",2019,1,0
642,223.110602365922,"No barrel",0,13490,"No home garden",4,59.136875,"Guadalupe",2019,1,0
643,246.602510993567,"No barrel",0,24820,"No home garden",3,73.3775,"Travis",2019,1,0
646,228.754623616396,"No barrel",0,15381,"No home garden",3,56.28875,"Travis",2019,1,0
647,234.734669291786,"No barrel",0,19733,"No home garden",8,68.2915625,"Guadalupe",2019,1,0
649,230.769173780532,"No barrel",0,24623,"No home garden",6,57.91625,"Hays",2019,1,0
651,265.383013136886,"No barrel",0,36081,"Home garden",5,65.8503125,"Guadalupe",2019,1,0
655,222.813570205735,"No barrel",0,24607,"No home garden",4,56.0853125,"Travis",2019,1,0
656,250.407383909299,"No barrel",0,28485,"No home garden",4,55.068125,"Guadalupe",2019,1,0
657,297.011095437989,"No barrel",0,27098,"Home garden",6,88.431875,"Guadalupe",2019,1,0
658,240.432047674051,"No barrel",0,26220,"No home garden",3,66.6640625,"Travis",2019,1,0
661,271.871545878213,"No barrel",0,27580,"No home garden",4,71.5465625,"Travis",2019,1,0
663,261.324723735802,"No barrel",0,14855,"No home garden",6,82.9390625,"Comal",2019,1,0
665,193.832053353757,"No barrel",0,15415,"No home garden",7,71.5465625,"Hays",2019,1,0
666,231.182405982048,"No barrel",0,22499,"No home garden",4,61.3746875,"Guadalupe",2019,1,0
668,202.337997821588,"No barrel",0,8185,"No home garden",4,61.17125,"Comal",2019,1,0
669,263.01637691002,"No barrel",0,17869,"No home garden",4,66.6640625,"Travis",2019,1,0
671,255.711653528033,"No barrel",0,35925,"Home garden",7,63.6125,"Hays",2019,1,0
673,251.343673142821,"No barrel",0,27383,"No home garden",4,68.6984375,"Travis",2019,1,0
674,268.587621484328,"No barrel",0,31943,"No home garden",2,59.136875,"Guadalupe",2019,1,0
676,235.56936803698,"No barrel",0,25368,"No home garden",6,82.1253125,"Hays",2019,1,0
679,237.538852118815,"No barrel",0,20156,"No home garden",6,75.005,"Guadalupe",2019,1,0
681,249.778157240549,"No barrel",0,18157,"No home garden",6,69.30875,"Travis",2019,1,0
682,275.649065680825,"No barrel",0,21887,"No home garden",5,72.970625,"Guadalupe",2019,1,0
684,218.774508361826,"No barrel",0,15732,"Home garden",8,66.6640625,"Hays",2019,1,0
686,250.136807878128,"No barrel",0,18120,"No home garden",3,68.2915625,"Hays",2019,1,0
689,259.669775383441,"No barrel",0,27438,"No home garden",5,73.5809375,"Hays",2019,1,0
690,220.0910670185,"No barrel",0,22823,"No home garden",5,51.813125,"Comal",2019,1,0
692,191.569732003366,"No barrel",0,549,"No home garden",8,70.7328125,"Comal",2019,1,0
693,205.063589751458,"No barrel",0,15361,"No home garden",5,65.24,"Guadalupe",2019,1,0
694,240.764990342827,"No barrel",0,24124,"No home garden",4,64.833125,"Travis",2019,1,0
695,256.914393529745,"No barrel",0,21801,"No home garden",3,75.411875,"Travis",2019,1,0
697,236.668524051951,"No barrel",0,23658,"No home garden",6,71.5465625,"Hays",2019,1,0
699,241.244834383242,"No barrel",0,28641,"Home garden",7,63.0021875,"Comal",2019,1,0
701,282.105678149444,"No barrel",0,26698,"No home garden",5,58.73,"Hays",2019,1,0
702,205.044940897376,"No barrel",0,16131,"No home garden",5,59.136875,"Comal",2019,1,0
703,258.301762250067,"No barrel",0,8616,"No home garden",4,68.2915625,"Hays",2019,1,0
704,210.097206843298,"No barrel",0,11635,"No home garden",8,73.1740625,"Travis",2019,1,0
705,230.936746097377,"No barrel",0,18597,"No home garden",6,64.019375,"Travis",2019,1,0
707,219.845530799967,"No barrel",0,29860,"No home garden",5,53.6440625,"Guadalupe",2019,1,0
