"as_of_year","respondent_id","agency_name","agency_abbr","agency_code","loan_type_name","loan_type","loan_purpose_name","loan_purpose","owner_occupancy_name","owner_occupancy","preapproval_name","preapproval","action_taken_name","state_abbr","applicant_ethnicity_name","applicant_ethnicity","co_applicant_ethnicity_name","co_applicant_ethnicity","applicant_race_name_1","applicant_race_1","co_applicant_race_name_1","co_applicant_race_1","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
2017,"0000012219","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,39,5872,4.8899998664856,74300,103.980003356934,1516,2241
2017,"0000012219","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","MO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,67,7828,3.42000007629395,50800,84.5299987792969,1999,3179
2017,"0000012219","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,56,7782,10.2799997329712,74300,70.0800018310547,2300,2980
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,82,3337,12.4099998474121,60800,67.4499969482422,852,1622
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,21,3337,12.4099998474121,60800,67.4499969482422,852,1622
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,244,2753,7.34000015258789,65700,276.100006103516,859,891
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NJ","Not Hispanic or Latino",2,"No co-applicant",5,"Asian",2,"No co-applicant",8,"Male",1,"No co-applicant",5,50,4589,9.86999988555908,99800,136.809997558594,1609,1546
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,33,2235,16.6399993896484,60800,83.1500015258789,523,1064
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,235,9055,18.1599998474121,73900,167.580001831055,3054,3171
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,71,6516,6.63000011444092,73900,86.6900024414062,2098,2747
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,175,10205,14.6099996566772,73900,163.899993896484,3169,3542
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IN","Not Hispanic or Latino",2,"No co-applicant",5,"Asian",2,"No co-applicant",8,"Male",1,"No co-applicant",5,29,17782,14.6300001144409,68400,122.569999694824,4946,5924
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,NA,12887,35,73900,86.8300018310547,3385,3616
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,48,4147,3.38000011444092,61500,88.370002746582,1352,1760
2017,"0000012311","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,109,7301,10.1400003433228,60800,119.580001831055,2525,2966
2017,"0000012437","Federal Deposit Insurance Corporation","FDIC",3,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","GA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,170,18303,18.1800003051758,69200,86.2600021362305,4982,6452
2017,"0000012437","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","GA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,94,9218,10.9700002670288,69200,107.879997253418,2668,3633
2017,"0000012517","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,73,4358,20.9300003051758,81300,98.9599990844727,1309,1591
2017,"0000012773","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","UT","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,117,2459,15.0900001525879,67700,187.929992675781,850,1515
2017,"0000012773","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","UT","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,154,6799,15.4399995803833,59000,102.050003051758,1354,2434
2017,"0000012773","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","UT","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,36,7881,26.9500007629395,75400,100.599998474121,1785,2137
2017,"0000012854","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,53,7416,10.789999961853,50800,125.269996643066,1534,2918
2017,"0000012854","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,140,7411,8.46000003814697,64500,130.460006713867,2495,2660
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","ID","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,62,23739,11.4300003051758,64000,112.309997558594,6612,7636
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","GA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"Asian",2,"Asian",2,"Male",1,"Female",2,51,4572,11.4200000762939,69200,189.490005493164,1563,1713
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,155,3292,13.8199996948242,66600,167.289993286133,1070,1170
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,49,5208,60.1599998474121,73600,70.8000030517578,1419,2135
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"FSA/RHS-guaranteed",4,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","AR","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,55,7289,31.6100006103516,46500,93.1800003051758,1704,2704
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NM","Hispanic or Latino",1,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,400,5982,60.0299987792969,52300,70.9899978637695,1956,3667
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,73,31493,28.2399997711182,72500,137.330001831055,7909,9840
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,70,9593,21.1000003814697,59100,169.649993896484,2331,2782
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,83,4516,18.3099994659424,54200,171.600006103516,1354,1909
2017,"0000013303","Federal Deposit Insurance Corporation","FDIC",3,"FSA/RHS-guaranteed",4,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,76,5168,2.88000011444092,62500,121,1787,2185
2017,"0000013425","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","SC","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,30,5209,5.71999979019165,45900,152.809997558594,1746,2532
2017,"0000013425","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","SC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,140,4863,41.9500007629395,67600,88.0400009155273,934,1585
2017,"0000013425","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","SC","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,86,944,4.23999977111816,67600,156.869995117188,474,1603
2017,"0000013601","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,124,3107,18.9300003051758,84000,133.550003051758,732,1078
2017,"0000013652","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,11,6159,4.42999982833862,65300,119.319999694824,2093,2350
2017,"0000013790","Office of the Comptroller of the Currency","OCC",1,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,58,4877,14.539999961853,89800,122.970001220703,1878,2014
2017,"0000013847","Office of the Comptroller of the Currency","OCC",1,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,27,4134,3.28999996185303,57600,74.879997253418,1327,1904
2017,"0000013876","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","PA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,109,5128,6.15999984741211,58100,196.059997558594,1590,1755
2017,"0000013897","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,15,5311,7.07999992370605,50800,118.279998779297,1392,1960
2017,"0000014078","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,77,6926,6.11999988555908,60700,121.769996643066,1979,2426
2017,"0000014206","Office of the Comptroller of the Currency","OCC",1,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","TX","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,60,3836,27.5300006866455,54200,133.139999389648,1244,1643
2017,"0000014207","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,70,23592,7.21000003814697,82200,142.259994506836,7202,7840
2017,"0000014251","Federal Deposit Insurance Corporation","FDIC",3,"FSA/RHS-guaranteed",4,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,63,NA,NA,NA,NA,NA,NA
