"","loan","village","religion","roof","rooms","beds","electricity","ownership","leader","degree_z"
"24076",0,"24","hindu","stone",1,0,0,"OWNED",0,-1.21988223941377
"24077",0,"24","hindu","stone",1,0,0,"OWNED",0,-0.696144875909903
"24078",0,"24","hindu","stone",3,2,1,"OWNED",0,-0.172407512406037
"24079",0,"24","hindu","stone",3,2,1,"OWNED",0,0.0894611693458965
"24080",0,"24","hindu","stone",4,2,1,"OWNED",0,0.220395510221863
"24081",0,"24","hindu","rcc",3,2,1,"OWNED",0,-0.43427619415797
"24082",0,"24","hindu","rcc",1,1,1,"OWNED",0,-1.0889478985378
"24083",0,"24","hindu","tile",1,0,1,"OWNED",0,-1.0889478985378
"24084",0,"24","hindu","stone",3,4,1,"GOVERNMENT",0,-0.827079216785869
"24085",0,"24","hindu","stone",2,1,1,"OWNED",0,2.05347628248539
"24086",0,"24","hindu","stone",3,1,1,"OWNED",0,-0.172407512406037
"24087",0,"24","hindu","tile",2,0,1,"OWNED",0,-0.303341853282003
"24088",1,"24","hindu","rcc",4,1,1,"OWNED",0,0.875067214601696
"24089",1,"24","hindu","tile",1,0,1,"OWNED",1,1.79160760073346
"24090",0,"24","hindu","tile",2,2,1,"OWNED",0,1.52973891898153
"24091",0,"24","hindu","tile",1,0,0,"OWNED",0,-0.43427619415797
"24092",0,"24","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"24093",0,"24","hindu","tile",3,4,1,"OWNED",0,0.482264191973796
"24094",0,"24","hindu","stone",1,0,0,"OWNED",0,-0.04147317153007
"24095",0,"24","hindu","rcc",1,1,1,"OWNED",0,-1.21988223941377
"24096",0,"24","hindu","tile",1,1,1,"OWNED",0,-0.565210535033936
"24097",1,"24","hindu","sheet",2,2,1,"OWNED",0,2.05347628248539
"24098",0,"24","hindu","tile",1,0,1,"OWNED",0,-0.696144875909903
"24099",1,"24","hindu","tile",1,2,0,"OWNED",0,0.220395510221863
"24100",0,"24","hindu","stone",1,0,1,"GOVERNMENT",0,-0.303341853282003
"24101",0,"24","hindu","stone",2,2,1,"GOVERNMENT",0,-0.958013557661836
"24102",0,"24","hindu","tile",1,0,1,"OWNED",0,1.2678702372296
"24103",0,"24","hindu","stone",1,0,1,"OWNED",0,0.613198532849763
"24104",0,"24","hindu","stone",3,2,1,"OWNED",0,0.35132985109783
"24105",1,"24","hindu","tile",3,2,1,"OWNED",0,0.35132985109783
"24106",0,"24","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"24107",0,"24","hindu","tile",3,6,1,"SHARE_OWNED",0,-0.04147317153007
"24108",0,"24","hindu","tile",2,0,1,"OWNED",0,-0.696144875909903
"24109",0,"24","hindu","stone",1,1,1,"OWNED",1,0.0894611693458965
"24110",0,"24","hindu","stone",4,1,1,"OWNED",0,-0.43427619415797
"24111",0,"24","hindu","stone",3,0,1,"OWNED",0,0.35132985109783
"24112",0,"24","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"24113",0,"24","hindu","stone",3,1,1,"OWNED",0,-1.21988223941377
"24114",1,"24","hindu","sheet",2,0,1,"OWNED",0,0.0894611693458965
"24115",0,"24","hindu","stone",2,0,1,"OWNED",0,0.613198532849763
"24116",1,"24","hindu","stone",3,1,1,"OWNED",1,1.2678702372296
"24117",0,"24","hindu","stone",3,1,1,"OWNED",0,2.57721364598926
"24118",0,"24","hindu","rcc",2,1,1,"OWNED",0,1.00600155547766
"24119",0,"24","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"24120",0,"24","hindu","stone",1,0,1,"OWNED",0,0.613198532849763
"24121",0,"24","hindu","stone",2,0,1,"OWNED",0,-0.565210535033936
"24122",0,"24","hindu","stone",2,2,1,"OWNED",0,-0.565210535033936
"24123",0,"24","hindu","stone",2,3,1,"OWNED",0,1.52973891898153
"24124",0,"24","hindu","stone",5,2,1,"OWNED",0,2.31534496423733
"24125",0,"24","hindu","stone",2,0,1,"OWNED",0,-0.565210535033936
"24126",0,"24","hindu","rcc",2,8,1,"OWNED",0,3.10095100949313
"24127",0,"24","hindu","stone",1,1,1,"OWNED",0,0.0894611693458965
"24128",0,"24","hindu","stone",2,0,1,"OWNED",0,0.482264191973796
"24129",0,"24","hindu","stone",3,1,1,"OWNED",0,-0.696144875909903
"24130",0,"24","hindu","stone",5,3,1,"OWNED",0,0.744132873725729
"24131",0,"24","hindu","stone",2,0,1,"OWNED",0,1.00600155547766
"24132",0,"24","hindu","stone",2,0,1,"OWNED",0,-0.303341853282003
"24133",0,"24","hindu","stone",3,2,1,"SHARE_OWNED",0,-1.21988223941377
"24134",1,"24","hindu","stone",3,3,1,"OWNED",0,-0.958013557661836
"24135",0,"24","hindu","stone",1,1,1,"RENTED",0,-0.696144875909903
"24136",1,"24","hindu","sheet",3,0,1,"OWNED",0,-0.827079216785869
"24137",0,"24","hindu","stone",3,1,1,"OWNED",1,1.13693589635363
"24138",0,"24","hindu","stone",2,0,1,"SHARE_OWNED",0,-0.172407512406037
"24139",0,"24","hindu","tile",2,0,1,"OWNED",0,0.220395510221863
"24140",0,"24","hindu","stone",2,1,1,"OWNED",0,0.744132873725729
"24141",0,"24","hindu","stone",2,1,1,"OWNED",0,-0.43427619415797
"24142",0,"24","hindu","stone",2,3,1,"OWNED",0,1.00600155547766
"24143",0,"24","hindu","rcc",2,0,1,"OWNED",0,1.52973891898153
"24144",0,"24","hindu","stone",3,4,1,"SHARE_OWNED",0,-1.0889478985378
"24145",0,"24","hindu","stone",3,2,1,"SHARE_OWNED",0,-0.565210535033936
"24146",0,"24","hindu","stone",2,4,1,"SHARE_OWNED",0,-0.43427619415797
"24147",0,"24","hindu","stone",3,1,1,"OWNED",0,1.13693589635363
"24148",0,"24","hindu","rcc",3,2,1,"OWNED",0,1.00600155547766
"24149",0,"24","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"24150",0,"24","hindu","stone",3,2,1,"OWNED",0,2.70814798686523
"24151",0,"24","hindu","sheet",3,1,1,"OWNED",0,-0.43427619415797
"24152",0,"24","hindu","stone",2,1,1,"OWNED",0,0.482264191973796
"24153",0,"24","hindu","stone",2,1,1,"OWNED",0,0.744132873725729
"24154",0,"24","hindu","stone",4,2,1,"OWNED",0,-0.827079216785869
"24155",0,"24","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"24156",0,"24","hindu","stone",2,1,1,"OWNED",1,-0.04147317153007
"24157",0,"24","hindu","stone",2,1,1,"OWNED",1,-0.696144875909903
"24158",0,"24","hindu","rcc",2,1,1,"OWNED",1,1.52973891898153
"24159",0,"24","hindu","stone",5,2,1,"GOVERNMENT",0,-0.43427619415797
"24160",0,"24","hindu","stone",4,1,1,"OWNED",0,-0.303341853282003
"24161",0,"24","hindu","tile",2,2,1,"OWNED",0,-0.565210535033936
"24162",0,"24","hindu","tile",2,1,0,"OWNED",0,-0.172407512406037
"24163",1,"24","hindu","stone",2,1,1,"OWNED",0,0.0894611693458965
"25001",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"25002",0,"25","islam","stone",1,0,1,"OWNED",0,-0.172407512406037
"25003",0,"25","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"25004",0,"25","islam","tile",3,2,1,"OWNED",0,-1.21988223941377
"25005",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.827079216785869
"25006",0,"25","hindu","stone",1,0,1,"OWNED",0,1.2678702372296
"25007",1,"25","hindu","sheet",2,0,1,"OWNED",0,-0.43427619415797
"25008",1,"25","hindu","sheet",2,0,0,"OWNED",1,-0.696144875909903
"25009",1,"25","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"25010",1,"25","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"25011",0,"25","hindu","stone",2,0,0,"OWNED",0,0.0894611693458965
"25012",1,"25","hindu","sheet",3,2,1,"OWNED",0,0.744132873725729
"25013",0,"25","hindu","sheet",1,0,1,"RENTED",0,-0.04147317153007
"25014",1,"25","hindu","sheet",2,0,1,"OWNED",0,-0.172407512406037
"25015",1,"25","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"25016",0,"25","hindu","tile",1,0,1,"OWNED",0,0.35132985109783
"25017",0,"25","hindu","rcc",3,2,1,"OWNED",0,-0.172407512406037
"25018",0,"25","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"25019",0,"25","islam","stone",2,0,1,"OWNED",0,-0.43427619415797
"25020",1,"25","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"25021",0,"25","islam","tile",2,0,1,"OWNED",0,-0.565210535033936
"25022",0,"25","hindu","tile",2,1,0,"OWNED",0,-0.303341853282003
"25023",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.43427619415797
"25024",0,"25","hindu","tile",2,0,1,"OWNED",1,0.744132873725729
"25025",0,"25","hindu","tile",3,0,1,"OWNED",0,0.613198532849763
"25026",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.696144875909903
"25027",0,"25","hindu","stone",1,0,1,"OWNED",0,0.744132873725729
"25028",0,"25","islam","rcc",3,2,1,"OWNED",0,1.66067325985749
"25029",1,"25","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"25030",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.303341853282003
"25031",1,"25","hindu","stone",2,0,1,"OWNED",1,0.220395510221863
"25032",0,"25","hindu","tile",1,0,1,"OWNED",0,0.220395510221863
"25033",0,"25","hindu","tile",2,3,1,"OWNED",0,-1.0889478985378
"25034",0,"25","hindu","stone",3,1,1,"OWNED",0,-0.696144875909903
"25035",0,"25","hindu","tile",2,1,1,"OWNED",0,-0.696144875909903
"25036",0,"25","hindu","tile",2,0,1,"OWNED",0,0.220395510221863
"25037",1,"25","hindu","rcc",1,0,1,"OWNED",0,-0.565210535033936
"25038",1,"25","hindu","tile",3,0,1,"OWNED",0,1.39880457810556
"25039",0,"25","hindu","stone",3,1,1,"OWNED",0,-0.958013557661836
"25040",1,"25","hindu","stone",4,2,1,"OWNED",0,0.482264191973796
"25041",0,"25","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"25042",0,"25","hindu","tile",3,0,1,"OWNED",0,0.613198532849763
"25043",1,"25","hindu","tile",3,1,0,"OWNED",0,-0.172407512406037
"25044",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.43427619415797
"25045",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.696144875909903
"25046",1,"25","hindu","tile",1,0,1,"OWNED",0,-0.303341853282003
"25047",1,"25","hindu","tile",1,1,1,"OWNED",0,-0.565210535033936
"25048",0,"25","hindu","rcc",3,0,1,"OWNED",0,0.613198532849763
"25049",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.04147317153007
"25050",0,"25","hindu","sheet",1,0,1,"OWNED",0,-1.0889478985378
"25051",0,"25","hindu","tile",3,1,1,"OWNED",1,-0.958013557661836
"25052",0,"25","hindu","rcc",2,0,1,"RENTED",1,1.66067325985749
"25053",0,"25","hindu","stone",3,1,1,"OWNED",0,-0.696144875909903
"25054",0,"25","hindu","rcc",1,0,1,"OWNED",0,0.613198532849763
"25055",0,"25","hindu","stone",2,0,1,"OWNED",1,0.875067214601696
"25056",0,"25","hindu","tile",1,0,1,"OWNED",0,-1.0889478985378
"25057",0,"25","hindu","tile",2,0,1,"OWNED",0,0.482264191973796
"25058",0,"25","hindu","tile",1,0,1,"OWNED",0,-1.21988223941377
"25059",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.827079216785869
"25060",1,"25","hindu","tile",1,0,1,"OWNED",0,-0.696144875909903
"25061",0,"25","hindu","sheet",3,1,1,"OWNED",0,0.0894611693458965
"25062",0,"25","hindu","tile",2,1,0,"OWNED",0,0.744132873725729
"25063",1,"25","hindu","stone",1,0,1,"OWNED",0,-0.303341853282003
"25064",1,"25","hindu","stone",2,0,1,"OWNED",0,0.875067214601696
"25065",0,"25","hindu","tile",3,0,1,"OWNED",0,0.482264191973796
"25066",0,"25","hindu","rcc",2,2,1,"OWNED",0,1.00600155547766
"25067",1,"25","hindu","rcc",3,2,1,"OWNED",1,0.220395510221863
"25068",0,"25","hindu","rcc",4,3,1,"OWNED",0,-0.958013557661836
"25069",0,"25","hindu","rcc",2,1,1,"OWNED",0,0.35132985109783
"25070",1,"25","hindu","stone",3,0,1,"OWNED",0,-0.303341853282003
"25071",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.172407512406037
"25072",0,"25","hindu","sheet",1,0,1,"RENTED",0,-0.172407512406037
"25073",0,"25","hindu","tile",2,1,1,"OWNED",0,-1.0889478985378
"25074",0,"25","hindu","tile",4,3,1,"OWNED",0,3.88655705474893
"25075",0,"25","hindu","stone",3,1,1,"OWNED",0,0.875067214601696
"25076",0,"25","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"25077",1,"25","hindu","tile",2,0,1,"OWNED",0,0.35132985109783
"25078",1,"25","hindu","rcc",2,1,1,"OWNED",0,-0.303341853282003
"25079",0,"25","hindu","stone",3,1,1,"OWNED",0,1.13693589635363
"25080",0,"25","hindu","stone",2,2,1,"OWNED",0,1.13693589635363
"25081",1,"25","hindu","rcc",4,5,1,"OWNED",1,0.482264191973796
"25082",0,"25","hindu","stone",3,1,1,"OWNED",0,-0.958013557661836
"25083",0,"25","hindu","stone",2,3,1,"OWNED",0,0.744132873725729
"25084",0,"25","hindu","rcc",8,2,1,"OWNED",0,0.744132873725729
"25085",0,"25","hindu","rcc",3,2,1,"OWNED",0,-0.827079216785869
"25086",0,"25","hindu","rcc",5,3,1,"OWNED",0,-0.958013557661836
"25087",0,"25","hindu","stone",2,2,1,"OWNED",0,0.482264191973796
"25088",0,"25","hindu","stone",5,2,1,"OWNED",0,-1.21988223941377
"25089",0,"25","hindu","stone",4,4,1,"OWNED",0,-1.0889478985378
"25090",0,"25","hindu","rcc",8,6,1,"OWNED",0,0.744132873725729
"25091",0,"25","hindu","stone",1,1,1,"OWNED",0,-0.827079216785869
"25092",0,"25","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"25093",0,"25","hindu","stone",3,2,1,"OWNED",0,-0.565210535033936
"25094",0,"25","hindu","stone",3,0,1,"OWNED",0,-1.0889478985378
"25095",0,"25","hindu","stone",3,3,1,"OWNED",0,0.744132873725729
"25096",0,"25","hindu","rcc",2,2,1,"OWNED",0,-0.303341853282003
"25097",0,"25","hindu","stone",6,4,1,"OWNED",0,-0.04147317153007
"25098",0,"25","hindu","stone",4,2,1,"OWNED",0,-0.172407512406037
"25099",0,"25","hindu","stone",2,1,1,"OWNED",1,-0.827079216785869
"25100",0,"25","hindu","stone",7,3,1,"OWNED",0,1.13693589635363
"25101",0,"25","hindu","tile",1,0,1,"OWNED",1,-0.43427619415797
"25102",0,"25","hindu","stone",3,4,1,"OWNED",0,-0.827079216785869
"25103",0,"25","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"25104",0,"25","hindu","rcc",2,5,1,"OWNED",0,-0.04147317153007
"25105",0,"25","hindu","stone",3,2,1,"OWNED",0,0.744132873725729
"25106",0,"25","hindu","rcc",6,4,1,"GOVERNMENT",0,-0.565210535033936
"25107",0,"25","hindu","stone",4,2,1,"OWNED",0,0.744132873725729
"25108",0,"25","hindu","stone",2,0,1,"OWNED",0,-0.565210535033936
"25109",0,"25","hindu","stone",4,4,1,"OWNED",0,0.744132873725729
"25110",0,"25","hindu","stone",8,2,1,"OWNED",0,-0.172407512406037
"25111",0,"25","hindu","stone",6,4,1,"OWNED",0,-0.827079216785869
"25112",0,"25","hindu","rcc",2,3,1,"OWNED",0,-1.21988223941377
"25113",0,"25","hindu","sheet",2,1,1,"OWNED",0,1.39880457810556
"25114",0,"25","hindu","stone",3,2,1,"OWNED",0,-0.696144875909903
"25115",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"25116",0,"25","hindu","stone",7,3,1,"OWNED",0,2.05347628248539
"25117",0,"25","hindu","other",2,1,1,"OWNED",1,1.13693589635363
"25118",0,"25","hindu","rcc",6,0,1,"OWNED",0,-0.827079216785869
"25119",0,"25","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"25120",0,"25","hindu","tile",2,2,1,"OWNED",0,-0.04147317153007
"25121",0,"25","hindu","rcc",1,1,1,"OWNED",0,0.35132985109783
"25122",0,"25","hindu","stone",3,4,1,"GOVERNMENT",0,0.482264191973796
"25123",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"25124",0,"25","hindu","stone",3,0,1,"OWNED",0,0.0894611693458965
"25125",0,"25","hindu","stone",4,1,1,"OWNED",1,1.39880457810556
"25126",0,"25","hindu","rcc",1,1,1,"OWNED",0,1.79160760073346
"25127",0,"25","hindu","tile",2,0,1,"RENTED",0,-0.303341853282003
"25128",0,"25","hindu","stone",4,2,0,"SHARE_OWNED",0,-0.958013557661836
"25129",0,"25","hindu","other",1,0,1,"OWNED",0,-0.303341853282003
"25130",0,"25","islam","other",2,1,1,"SHARE_OWNED",0,-0.303341853282003
"25131",0,"25","islam","other",2,0,1,"OWNED",1,-0.303341853282003
"25132",0,"25","hindu","stone",1,1,1,"OWNED",0,1.00600155547766
"25133",0,"25","hindu","tile",1,0,1,"OWNED",0,1.2678702372296
"25134",0,"25","hindu","tile",3,3,1,"OWNED",0,1.52973891898153
"25135",0,"25","hindu","other",1,2,1,"RENTED",0,1.2678702372296
"25136",0,"25","hindu","tile",4,3,1,"OWNED",0,-0.303341853282003
"25137",0,"25","hindu","tile",2,0,1,"RENTED",0,-1.21988223941377
"25138",0,"25","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"25139",0,"25","hindu","stone",8,2,1,"OWNED",0,-0.565210535033936
"25140",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.43427619415797
"25141",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"25142",0,"25","hindu","rcc",10,2,1,"OWNED",1,3.75562271387296
"25143",0,"25","hindu","stone",5,10,1,"OWNED",0,-0.43427619415797
"25144",0,"25","hindu","stone",3,2,1,"OWNED",0,3.88655705474893
"25145",0,"25","hindu","stone",3,0,1,"OWNED",0,0.220395510221863
"25146",0,"25","hindu","stone",2,1,1,"OWNED",0,0.613198532849763
"25147",0,"25","hindu","tile",1,0,1,"RENTED",0,0.744132873725729
"25148",0,"25","hindu","rcc",5,2,1,"OWNED",0,0.35132985109783
"25149",0,"25","hindu","rcc",3,2,1,"OWNED",0,0.220395510221863
"25150",0,"25","hindu","stone",2,2,1,"OWNED",0,0.744132873725729
"25151",0,"25","hindu","tile",1,0,0,"RENTED",0,-1.0889478985378
"25152",0,"25","hindu","tile",1,0,1,"RENTED",0,-0.958013557661836
"25153",1,"25","hindu","tile",3,3,1,"RENTED",0,-0.303341853282003
"25154",0,"25","hindu","tile",1,0,1,"RENTED",0,-0.303341853282003
"25155",0,"25","hindu","other",3,2,1,"OWNED",0,-1.0889478985378
"25156",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.303341853282003
"25157",0,"25","hindu","stone",2,1,1,"OWNED",0,1.39880457810556
"25158",0,"25","hindu","stone",1,1,1,"OWNED",0,-0.827079216785869
"25159",0,"25","hindu","tile",3,3,1,"OWNED",0,-0.43427619415797
"25160",1,"25","hindu","stone",2,3,1,"OWNED",0,0.744132873725729
"25161",0,"25","hindu","tile",2,1,1,"OWNED",0,0.0894611693458965
"25162",0,"25","hindu","tile",1,1,1,"RENTED",0,0.220395510221863
"25163",0,"25","hindu","rcc",2,1,1,"OWNED",0,-0.696144875909903
"25164",0,"25","hindu","rcc",5,5,1,"OWNED",0,0.613198532849763
"25165",0,"25","hindu","stone",3,16,1,"OWNED",0,2.57721364598926
"25166",0,"25","hindu","stone",3,0,1,"OWNED",0,0.744132873725729
"25167",0,"25","hindu","stone",3,0,1,"OWNED",0,-0.303341853282003
"25168",0,"25","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"25169",0,"25","hindu","stone",3,1,1,"OWNED",0,-0.303341853282003
"25170",1,"25","hindu","stone",3,1,1,"OWNED",0,1.13693589635363
"25171",0,"25","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"25172",0,"25","hindu","stone",2,1,1,"OWNED",0,0.35132985109783
"25173",0,"25","hindu","stone",2,1,1,"RENTED",0,0.220395510221863
"25174",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.43427619415797
"25175",0,"25","hindu","stone",2,1,1,"RENTED",0,0.875067214601696
"25176",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"25177",0,"25","hindu","tile",2,0,1,"OWNED",0,0.35132985109783
"25178",0,"25","hindu","rcc",19,24,1,"OWNED",0,3.88655705474893
"25179",0,"25","hindu","sheet",2,1,1,"OWNED",0,-0.565210535033936
"25180",0,"25","hindu","stone",3,1,1,"OWNED",0,-0.565210535033936
"25181",0,"25","islam","tile",2,0,1,"OWNED",0,-0.827079216785869
"25182",0,"25","islam","tile",1,1,1,"OWNED",0,-0.04147317153007
"25183",0,"25","islam","tile",2,4,1,"OWNED",0,-0.43427619415797
"25184",0,"25","hindu","tile",1,0,1,"OWNED",0,-1.0889478985378
"25185",0,"25","hindu","rcc",4,1,1,"OWNED",1,0.220395510221863
"25186",1,"25","islam","rcc",2,2,1,"OWNED",0,-0.827079216785869
"25187",0,"25","hindu","stone",2,1,1,"OWNED",0,-0.696144875909903
"25188",0,"25","hindu","tile",1,1,1,"OWNED",0,-0.43427619415797
"25189",0,"25","hindu","tile",1,1,1,"OWNED",0,0.0894611693458965
"25190",1,"25","hindu","other",1,0,1,"OWNED",0,1.2678702372296
"25191",0,"25","hindu","other",1,0,1,"OWNED",0,-0.958013557661836
"25192",0,"25","hindu","tile",2,0,1,"OWNED",0,0.0894611693458965
"25193",0,"25","hindu","rcc",1,1,1,"OWNED",0,0.482264191973796
"25194",0,"25","hindu","stone",1,2,1,"OWNED",0,0.220395510221863
"25195",0,"25","hindu","stone",6,2,1,"OWNED",0,-0.43427619415797
"25196",1,"25","hindu","stone",4,2,1,"OWNED",0,-0.696144875909903
"25197",0,"25","hindu","tile",2,0,1,"OWNED",0,-0.827079216785869
"25198",1,"25","hindu","tile",2,0,1,"RENTED",0,-0.958013557661836
"25199",0,"25","hindu","tile",1,1,1,"OWNED",0,-0.172407512406037
"25200",0,"25","hindu","other",2,4,1,"OWNED",0,0.35132985109783
"25201",0,"25","hindu","tile",2,1,1,"OWNED",0,-1.21988223941377
"25202",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.696144875909903
"25203",0,"25","hindu","tile",2,1,1,"OWNED",0,0.35132985109783
"25204",0,"25","hindu","stone",4,1,1,"OWNED",0,-0.958013557661836
"25205",0,"25","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"25206",0,"25","hindu","tile",1,1,1,"OWNED",0,-0.43427619415797
"25207",0,"25","hindu","stone",3,4,1,"OWNED",0,-0.958013557661836
"25208",0,"25","hindu","rcc",1,1,1,"OWNED",0,0.220395510221863
"25209",0,"25","hindu","other",4,7,1,"OWNED",0,-0.172407512406037
"25210",0,"25","hindu","tile",2,0,1,"OWNED",0,0.220395510221863
"25211",0,"25","hindu","stone",3,1,1,"OWNED",0,0.220395510221863
"25212",0,"25","hindu","rcc",2,1,1,"OWNED",1,3.23188535036909
"25213",0,"25","hindu","tile",2,4,1,"OWNED",0,-0.565210535033936
"25214",0,"25","hindu","tile",2,2,1,"OWNED",0,-0.958013557661836
"25215",0,"25","hindu","tile",3,2,1,"OWNED",0,-0.04147317153007
"25216",0,"25","hindu","tile",1,0,1,"OWNED",0,1.66067325985749
"25217",0,"25","hindu","tile",2,0,1,"OWNED",0,0.613198532849763
"25218",1,"25","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"25219",1,"25","hindu","tile",2,1,1,"OWNED",0,1.52973891898153
"25220",0,"25","hindu","tile",1,1,1,"OWNED",0,-1.21988223941377
"25221",0,"25","hindu","tile",2,1,1,"OWNED",0,-0.958013557661836
"25222",0,"25","hindu","tile",3,4,1,"OWNED",0,1.00600155547766
"25223",0,"25","hindu","tile",3,1,1,"OWNED",0,-0.172407512406037
"25224",0,"25","hindu","stone",4,7,1,"OWNED",1,0.35132985109783
"25225",0,"25","hindu","tile",2,2,1,"OWNED",0,-0.827079216785869
"25226",0,"25","hindu","stone",2,0,0,"OWNED",0,-0.43427619415797
"25227",1,"25","hindu","tile",1,0,1,"OWNED",0,0.482264191973796
"25228",0,"25","hindu","tile",3,4,1,"SHARE_OWNED",0,-0.04147317153007
"25229",1,"25","hindu","tile",3,3,1,"SHARE_OWNED",1,1.00600155547766
"25230",0,"25","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"25231",0,"25","hindu","stone",2,1,1,"OWNED",0,0.482264191973796
"25232",1,"25","hindu","tile",2,0,1,"OWNED",0,1.13693589635363
"25233",0,"25","hindu","stone",2,3,0,"OWNED",0,-0.827079216785869
"25234",1,"25","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"25235",1,"25","hindu","stone",2,1,1,"OWNED",1,-0.303341853282003
"25236",0,"25","hindu","tile",1,0,1,"OWNED",0,1.2678702372296
"25237",0,"25","hindu","tile",1,0,1,"OWNED",0,0.482264191973796
"25238",0,"25","hindu","tile",2,1,1,"OWNED",0,-0.696144875909903
"25239",1,"25","hindu","stone",3,5,1,"OWNED",0,-0.43427619415797
"25240",1,"25","hindu","stone",1,0,1,"OWNED",1,-0.958013557661836
"25241",0,"25","hindu","rcc",6,10,1,"OWNED",0,0.0894611693458965
"25242",0,"25","hindu","rcc",3,2,1,"OWNED",0,0.744132873725729
"25243",0,"25","hindu","rcc",4,3,1,"OWNED",1,2.97001666861716
"25244",1,"25","islam","rcc",4,0,1,"OWNED",0,-1.0889478985378
"25245",0,"25","hindu","stone",3,0,1,"OWNED",0,-0.827079216785869
"25246",1,"25","hindu","rcc",7,4,1,"OWNED",0,-0.827079216785869
"25247",0,"25","hindu","stone",3,2,1,"OWNED",0,1.66067325985749
