"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year"
494,297.274295399051,"No barrel",0,21082,"No home garden",2,83.7528125,"Guadalupe",2019
496,276.123045830737,"No barrel",0,36297,"Home garden",5,63.0021875,"Comal",2019
499,266.831625004322,"No barrel",0,29073,"No home garden",4,68.6984375,"Comal",2019
500,231.701995854978,"No barrel",0,16948,"No home garden",4,59.7471875,"Comal",2019
505,233.032241390514,"No barrel",0,14717,"No home garden",7,77.44625,"Guadalupe",2019
506,221.480501059837,"No barrel",0,12366,"No home garden",8,78.666875,"Comal",2019
509,179.900197674537,"No barrel",0,10577,"No home garden",5,46.52375,"Comal",2019
511,277.057135078915,"No barrel",0,25056,"No home garden",3,73.9878125,"Guadalupe",2019
512,257.124517971654,"No barrel",0,19805,"No home garden",7,77.853125,"Guadalupe",2019
513,241.807826036482,"No barrel",0,21849,"Home garden",8,78.8703125,"Travis",2019
514,217.766335538828,"No barrel",0,18702,"No home garden",4,40.2171875,"Travis",2019
517,199.963083444465,"No barrel",0,11769,"No home garden",5,53.03375,"Comal",2019
518,272.731695380214,"No barrel",0,32678,"No home garden",5,66.2571875,"Travis",2019
519,222.943988134757,"No barrel",0,4896,"No home garden",3,71.343125,"Travis",2019
520,299.603066309045,"No barrel",0,20312,"No home garden",1,82.5321875,"Guadalupe",2019
522,282.227465681525,"No barrel",0,15112,"No home garden",5,75.6153125,"Hays",2019
524,250.533242307701,"No barrel",0,21597,"Home garden",8,87.618125,"Guadalupe",2019
525,216.543087684055,"No barrel",0,22765,"No home garden",5,47.744375,"Hays",2019
528,223.08509533328,"No barrel",0,23827,"No home garden",5,64.2228125,"Guadalupe",2019
529,240.746707061119,"No barrel",0,6480,"No home garden",4,69.30875,"Travis",2019
530,237.069303409732,"No barrel",0,19272,"No home garden",6,73.3775,"Comal",2019
533,250.113674801484,"No barrel",0,15135,"No home garden",6,62.391875,"Travis",2019
535,243.785982264142,"No barrel",0,32483,"Home garden",7,60.764375,"Guadalupe",2019
536,266.233736600921,"No barrel",0,32054,"Home garden",7,79.6840625,"Travis",2019
537,211.046794891508,"No barrel",0,20563,"No home garden",6,58.323125,"Travis",2019
539,209.115877801433,"No barrel",0,13443,"No home garden",7,57.3059375,"Guadalupe",2019
541,214.50606960198,"No barrel",0,9706,"No home garden",7,71.5465625,"Guadalupe",2019
545,208.411396936647,"No barrel",0,6954,"No home garden",3,60.5609375,"Hays",2019
549,265.144653047462,"No barrel",0,14777,"No home garden",8,83.7528125,"Comal",2019
551,225.447955907872,"No barrel",0,21492,"No home garden",5,71.1396875,"Guadalupe",2019
552,189.382272284254,"No barrel",0,12530,"No home garden",8,59.950625,"Guadalupe",2019
554,210.238865488552,"No barrel",0,7354,"No home garden",2,63.6125,"Guadalupe",2019
558,235.207031339233,"No barrel",0,19455,"No home garden",3,79.2771875,"Hays",2019
560,241.044438977549,"No barrel",0,14416,"No home garden",8,79.8875,"Comal",2019
565,225.527052528753,"No barrel",0,30759,"Home garden",7,59.3403125,"Hays",2019
568,183.873727440791,"No barrel",0,15692,"No home garden",7,60.5609375,"Comal",2019
569,228.45874315087,"No barrel",0,19092,"No home garden",5,67.68125,"Hays",2019
573,250.934999607638,"No barrel",0,22427,"No home garden",4,66.460625,"Comal",2019
574,214.211593680992,"No barrel",0,7057,"No home garden",6,83.549375,"Comal",2019
576,236.466008169474,"No barrel",0,15252,"No home garden",7,69.715625,"Travis",2019
577,273.593304895765,"No barrel",0,23436,"No home garden",4,76.4290625,"Travis",2019
579,257.207801520445,"No barrel",0,13721,"No home garden",2,79.07375,"Guadalupe",2019
582,250.259857103313,"No barrel",0,24238,"No home garden",4,75.005,"Travis",2019
583,240.546853416138,"No barrel",0,21808,"Home garden",7,51.813125,"Hays",2019
584,221.201444910396,"No barrel",0,13758,"No home garden",5,53.03375,"Hays",2019
585,292.142949055008,"No barrel",0,29175,"No home garden",4,71.1396875,"Guadalupe",2019
586,244.398553761692,"No barrel",0,17458,"No home garden",8,72.56375,"Guadalupe",2019
589,307.115901412009,"No barrel",0,33810,"Home garden",6,80.294375,"Hays",2019
591,293.377614701042,"No barrel",0,22785,"No home garden",1,96.3659375,"Guadalupe",2019
593,240.008719396269,"No barrel",0,18669,"Home garden",9,69.9190625,"Guadalupe",2019
596,235.733109844247,"No barrel",0,25845,"No home garden",4,65.0365625,"Hays",2019
597,238.86012577821,"No barrel",0,24886,"No home garden",1,60.5609375,"Guadalupe",2019
599,212.439360561411,"No barrel",0,14287,"No home garden",5,59.54375,"Guadalupe",2019
601,230.272761685297,"No barrel",0,15306,"No home garden",7,75.81875,"Travis",2019
603,267.4528613956,"No barrel",0,26687,"No home garden",3,79.6840625,"Hays",2019
604,278.460574721641,"No barrel",0,16737,"No home garden",4,82.735625,"Hays",2019
605,211.47804328162,"No barrel",0,14883,"No home garden",8,66.6640625,"Hays",2019
606,286.099885237267,"No barrel",0,29009,"No home garden",3,67.274375,"Hays",2019
608,193.362228637307,"No barrel",0,9979,"No home garden",6,48.558125,"Travis",2019
609,245.035405812626,"No barrel",0,26204,"No home garden",2,55.068125,"Comal",2019
611,249.895411562789,"No barrel",0,17422,"No home garden",2,72.156875,"Hays",2019
613,262.641274341687,"No barrel",0,10897,"No home garden",2,86.3975,"Travis",2019
614,265.40438574308,"No barrel",0,24942,"No home garden",3,75.2084375,"Comal",2019
616,219.301385945696,"No barrel",0,8666,"No home garden",2,61.578125,"Comal",2019
618,239.655392504586,"No barrel",0,19414,"No home garden",6,65.4434375,"Travis",2019
619,293.575821983476,"No barrel",0,27133,"Home garden",8,78.26,"Hays",2019
620,246.657669957921,"No barrel",0,25427,"No home garden",3,53.6440625,"Hays",2019
621,260.749802038834,"No barrel",0,28180,"Home garden",7,79.480625,"Comal",2019
622,219.268150893925,"No barrel",0,10410,"No home garden",2,65.8503125,"Guadalupe",2019
624,248.814277764838,"No barrel",0,20076,"No home garden",6,79.8875,"Hays",2019
626,272.28436612671,"No barrel",0,32673,"Home garden",7,79.2771875,"Hays",2019
627,197.045789286361,"No barrel",0,8868,"No home garden",3,74.8015625,"Guadalupe",2019
630,229.070402206068,"No barrel",0,20334,"No home garden",7,79.480625,"Comal",2019
632,178.361790809505,"No barrel",0,10404,"No home garden",4,60.1540625,"Guadalupe",2019
633,246.750685830677,"No barrel",0,16954,"No home garden",2,80.0909375,"Guadalupe",2019
634,252.251871602719,"No barrel",0,23877,"No home garden",2,72.56375,"Hays",2019
635,300.69739670597,"No barrel",0,35562,"No home garden",4,80.0909375,"Guadalupe",2019
637,189.053540173871,"No barrel",0,16845,"No home garden",6,66.8675,"Travis",2019
639,288.328910549037,"No barrel",0,24383,"No home garden",1,67.274375,"Hays",2019
640,241.864644318487,"No barrel",0,22018,"No home garden",7,74.19125,"Guadalupe",2019
641,235.117043124312,"No barrel",0,22657,"No home garden",5,71.343125,"Travis",2019
642,223.110602365922,"No barrel",0,13490,"No home garden",4,59.136875,"Guadalupe",2019
643,246.602510993567,"No barrel",0,24820,"No home garden",3,73.3775,"Travis",2019
646,228.754623616396,"No barrel",0,15381,"No home garden",3,56.28875,"Travis",2019
647,234.734669291786,"No barrel",0,19733,"No home garden",8,68.2915625,"Guadalupe",2019
649,230.769173780532,"No barrel",0,24623,"No home garden",6,57.91625,"Hays",2019
651,265.383013136886,"No barrel",0,36081,"Home garden",5,65.8503125,"Guadalupe",2019
655,222.813570205735,"No barrel",0,24607,"No home garden",4,56.0853125,"Travis",2019
656,250.407383909299,"No barrel",0,28485,"No home garden",4,55.068125,"Guadalupe",2019
657,297.011095437989,"No barrel",0,27098,"Home garden",6,88.431875,"Guadalupe",2019
658,240.432047674051,"No barrel",0,26220,"No home garden",3,66.6640625,"Travis",2019
661,271.871545878213,"No barrel",0,27580,"No home garden",4,71.5465625,"Travis",2019
663,261.324723735802,"No barrel",0,14855,"No home garden",6,82.9390625,"Comal",2019
665,193.832053353757,"No barrel",0,15415,"No home garden",7,71.5465625,"Hays",2019
666,231.182405982048,"No barrel",0,22499,"No home garden",4,61.3746875,"Guadalupe",2019
668,202.337997821588,"No barrel",0,8185,"No home garden",4,61.17125,"Comal",2019
669,263.01637691002,"No barrel",0,17869,"No home garden",4,66.6640625,"Travis",2019
671,255.711653528033,"No barrel",0,35925,"Home garden",7,63.6125,"Hays",2019
673,251.343673142821,"No barrel",0,27383,"No home garden",4,68.6984375,"Travis",2019
674,268.587621484328,"No barrel",0,31943,"No home garden",2,59.136875,"Guadalupe",2019
676,235.56936803698,"No barrel",0,25368,"No home garden",6,82.1253125,"Hays",2019
679,237.538852118815,"No barrel",0,20156,"No home garden",6,75.005,"Guadalupe",2019
681,249.778157240549,"No barrel",0,18157,"No home garden",6,69.30875,"Travis",2019
682,275.649065680825,"No barrel",0,21887,"No home garden",5,72.970625,"Guadalupe",2019
684,218.774508361826,"No barrel",0,15732,"Home garden",8,66.6640625,"Hays",2019
686,250.136807878128,"No barrel",0,18120,"No home garden",3,68.2915625,"Hays",2019
689,259.669775383441,"No barrel",0,27438,"No home garden",5,73.5809375,"Hays",2019
690,220.0910670185,"No barrel",0,22823,"No home garden",5,51.813125,"Comal",2019
692,191.569732003366,"No barrel",0,549,"No home garden",8,70.7328125,"Comal",2019
693,205.063589751458,"No barrel",0,15361,"No home garden",5,65.24,"Guadalupe",2019
694,240.764990342827,"No barrel",0,24124,"No home garden",4,64.833125,"Travis",2019
695,256.914393529745,"No barrel",0,21801,"No home garden",3,75.411875,"Travis",2019
697,236.668524051951,"No barrel",0,23658,"No home garden",6,71.5465625,"Hays",2019
699,241.244834383242,"No barrel",0,28641,"Home garden",7,63.0021875,"Comal",2019
701,282.105678149444,"No barrel",0,26698,"No home garden",5,58.73,"Hays",2019
702,205.044940897376,"No barrel",0,16131,"No home garden",5,59.136875,"Comal",2019
703,258.301762250067,"No barrel",0,8616,"No home garden",4,68.2915625,"Hays",2019
704,210.097206843298,"No barrel",0,11635,"No home garden",8,73.1740625,"Travis",2019
705,230.936746097377,"No barrel",0,18597,"No home garden",6,64.019375,"Travis",2019
707,219.845530799967,"No barrel",0,29860,"No home garden",5,53.6440625,"Guadalupe",2019
708,228.768977362775,"No barrel",0,12764,"No home garden",2,71.9534375,"Guadalupe",2019
711,225.936418560493,"No barrel",0,22392,"No home garden",6,62.79875,"Hays",2019
715,248.879300990248,"No barrel",0,22116,"No home garden",2,73.5809375,"Travis",2019
716,289.86407689255,"No barrel",0,25170,"No home garden",5,78.0565625,"Hays",2019
717,261.88655930691,"No barrel",0,14256,"No home garden",3,69.9190625,"Comal",2019
718,210.137631312025,"No barrel",0,12241,"No home garden",2,60.9678125,"Guadalupe",2019
720,187.253343888253,"No barrel",0,8628,"No home garden",8,69.5121875,"Guadalupe",2019
725,200.230176741502,"No barrel",0,6524,"No home garden",7,67.274375,"Travis",2019
727,198.08432798526,"No barrel",0,10092,"No home garden",7,74.19125,"Comal",2019
729,250.386924521298,"No barrel",0,20696,"Home garden",9,70.1225,"Hays",2019
732,234.076387359755,"No barrel",0,23055,"No home garden",6,72.970625,"Travis",2019
733,227.101825718026,"No barrel",0,15432,"No home garden",5,68.6984375,"Travis",2019
735,222.422308347878,"No barrel",0,11226,"No home garden",3,76.6325,"Comal",2019
737,223.948684544173,"No barrel",0,25515,"No home garden",5,67.68125,"Guadalupe",2019
741,180.267347356323,"No barrel",0,2268,"No home garden",8,64.42625,"Hays",2019
742,237.392504353191,"No barrel",0,24530,"Home garden",9,56.8990625,"Guadalupe",2019
743,275.024919034111,"No barrel",0,23996,"No home garden",5,72.56375,"Comal",2019
746,232.026551452286,"No barrel",0,19855,"No home garden",5,67.274375,"Comal",2019
747,213.725728452132,"No barrel",0,16480,"No home garden",8,65.24,"Hays",2019
748,232.793602151699,"No barrel",0,17797,"No home garden",6,61.578125,"Guadalupe",2019
749,266.038685921572,"No barrel",0,16245,"No home garden",3,72.56375,"Guadalupe",2019
751,238.124846254887,"No barrel",0,15371,"No home garden",1,72.156875,"Comal",2019
752,235.5925835296,"No barrel",0,19178,"Home garden",8,84.363125,"Hays",2019
756,243.870427588488,"No barrel",0,19288,"Home garden",9,78.666875,"Hays",2019
757,217.638881530099,"No barrel",0,13130,"No home garden",3,70.1225,"Hays",2019
759,254.716190657615,"No barrel",0,15926,"No home garden",3,78.26,"Guadalupe",2019
760,268.820771715471,"No barrel",0,12326,"No home garden",4,78.4634375,"Travis",2019
761,266.924619295671,"No barrel",0,29719,"No home garden",5,58.9334375,"Comal",2019
762,204.75104425374,"No barrel",0,11896,"No home garden",7,58.5265625,"Hays",2019
763,245.499643082059,"No barrel",0,26218,"No home garden",3,67.0709375,"Comal",2019
764,235.376141793556,"No barrel",0,10377,"No home garden",5,76.4290625,"Hays",2019
765,255.315668281643,"No barrel",0,25653,"No home garden",4,72.970625,"Hays",2019
766,282.104281940904,"No barrel",0,35489,"Home garden",6,66.05375,"Guadalupe",2019
768,272.028899727564,"No barrel",0,24151,"No home garden",3,58.5265625,"Comal",2019
769,282.082946466899,"No barrel",0,14933,"No home garden",4,93.9246875,"Hays",2019
771,270.061664192854,"No barrel",0,14086,"No home garden",6,83.95625,"Comal",2019
772,244.204659512175,"No barrel",0,25814,"Home garden",9,72.970625,"Travis",2019
774,278.20277633658,"No barrel",0,17809,"No home garden",2,84.9734375,"Hays",2019
776,234.546683473714,"No barrel",0,21940,"No home garden",4,48.7615625,"Hays",2019
777,250.86325875661,"No barrel",0,18608,"No home garden",5,63.4090625,"Hays",2019
779,247.027669300649,"No barrel",0,29773,"Home garden",9,64.6296875,"Travis",2019
780,203.506793626357,"No barrel",0,5527,"No home garden",8,72.970625,"Travis",2019
782,248.978842946381,"No barrel",0,21441,"No home garden",6,76.0221875,"Hays",2019
784,266.685092447557,"No barrel",0,29818,"No home garden",5,75.005,"Travis",2019
788,237.212851566159,"No barrel",0,8374,"No home garden",3,68.901875,"Travis",2019
789,271.63399978059,"No barrel",0,30400,"Home garden",8,72.970625,"Guadalupe",2019
790,279.595004646152,"No barrel",0,24938,"No home garden",3,79.8875,"Hays",2019
793,217.537227419879,"No barrel",0,8918,"No home garden",3,71.75,"Comal",2019
794,277.229363183666,"No barrel",0,35741,"Home garden",7,64.833125,"Travis",2019
796,263.777033604583,"No barrel",0,32639,"No home garden",3,55.881875,"Hays",2019
799,210.548352250063,"No barrel",0,7661,"No home garden",9,65.8503125,"Travis",2019
803,252.924282015482,"No barrel",0,32699,"Home garden",5,53.440625,"Comal",2019
804,248.637506609048,"No barrel",0,27322,"No home garden",5,69.1053125,"Hays",2019
807,205.763453634159,"No barrel",0,15209,"No home garden",5,63.0021875,"Guadalupe",2019
808,254.154527118845,"No barrel",0,20153,"No home garden",6,67.68125,"Travis",2019
809,255.478912667106,"No barrel",0,30153,"Home garden",9,69.9190625,"Comal",2019
810,175.46142620174,"No barrel",0,4565,"No home garden",8,72.156875,"Travis",2019
811,240.358231108696,"No barrel",0,19301,"No home garden",5,57.509375,"Travis",2019
812,203.238326808465,"No barrel",0,9641,"No home garden",6,70.529375,"Hays",2019
815,172.293384831307,"No barrel",0,11515,"No home garden",7,49.9821875,"Comal",2019
819,251.497587603363,"No barrel",0,36793,"Home garden",5,58.73,"Hays",2019
820,214.277738113116,"No barrel",0,13357,"No home garden",6,61.3746875,"Hays",2019
821,205.392742480392,"No barrel",0,9571,"No home garden",4,54.8646875,"Hays",2019
822,242.847001777089,"No barrel",0,21392,"No home garden",5,72.156875,"Hays",2019
823,202.355418005922,"No barrel",0,12552,"No home garden",3,59.136875,"Hays",2019
825,276.899219200974,"No barrel",0,26390,"No home garden",3,77.039375,"Travis",2019
827,250.667896113986,"No barrel",0,16352,"No home garden",2,83.95625,"Guadalupe",2019
828,224.125320695126,"No barrel",0,578,"No home garden",9,74.19125,"Guadalupe",2019
829,179.364677484249,"No barrel",0,8083,"No home garden",5,49.5753125,"Comal",2019
830,243.654423834612,"No barrel",0,18242,"No home garden",7,67.8846875,"Comal",2019
831,246.093761112702,"No barrel",0,6713,"No home garden",3,79.07375,"Guadalupe",2019
838,247.173233490296,"No barrel",0,16241,"No home garden",2,72.970625,"Hays",2019
839,232.538266257126,"No barrel",0,21985,"No home garden",5,64.6296875,"Hays",2019
841,292.868865397058,"No barrel",0,37833,"No home garden",3,73.5809375,"Guadalupe",2019
842,213.409433790325,"No barrel",0,22754,"No home garden",6,53.440625,"Travis",2019
844,248.353527249585,"No barrel",0,15540,"No home garden",3,71.75,"Guadalupe",2019
845,233.014769785055,"No barrel",0,9884,"No home garden",8,63.0021875,"Travis",2019
847,191.28574954736,"No barrel",0,26702,"No home garden",6,53.2371875,"Comal",2019
849,213.326823423301,"No barrel",0,20895,"No home garden",4,58.5265625,"Comal",2019
854,219.83493401715,"No barrel",0,25703,"Home garden",7,51.40625,"Hays",2019
856,243.521206270716,"No barrel",0,15338,"No home garden",2,63.6125,"Comal",2019
858,270.89102199584,"No barrel",0,18632,"No home garden",3,71.1396875,"Travis",2019
859,279.580340468523,"No barrel",0,19158,"No home garden",6,81.3115625,"Comal",2019
861,257.635632830942,"No barrel",0,27697,"No home garden",3,68.495,"Guadalupe",2019
863,251.41191798552,"No barrel",0,33517,"No home garden",3,71.1396875,"Comal",2019
864,188.45421993623,"No barrel",0,17735,"No home garden",6,55.2715625,"Travis",2019
867,245.577329706888,"No barrel",0,23914,"No home garden",2,61.578125,"Travis",2019
868,287.955278944048,"No barrel",0,25087,"No home garden",4,86.3975,"Travis",2019
870,193.872979264521,"No barrel",0,14487,"No home garden",6,69.1053125,"Comal",2019
875,246.624898732796,"No barrel",0,12188,"No home garden",3,64.42625,"Comal",2019
877,208.630262804205,"No barrel",0,21270,"No home garden",5,66.6640625,"Guadalupe",2019
879,228.658295223449,"No barrel",0,11058,"No home garden",5,78.26,"Guadalupe",2019
880,247.476568119661,"No barrel",0,12646,"No home garden",2,75.005,"Hays",2019
882,218.770839470234,"No barrel",0,26503,"No home garden",5,47.3375,"Comal",2019
